u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service
5735502270,5735502269,0,612940713,False,,pedestrian,16.98,"LINESTRING (101.5179688 3.0789242, 101.5178159 3.0789215)",,,
5735502271,5735502272,0,612940713,False,,pedestrian,20.447,"LINESTRING (101.5181404 3.0788706, 101.5183201 3.0788304)",,,
5735502271,5735502270,0,612940713,False,,pedestrian,19.964,"LINESTRING (101.5181404 3.0788706, 101.5179688 3.0789242)",,,
5735502272,5735502273,0,612940713,False,,pedestrian,20.066,"LINESTRING (101.5183201 3.0788304, 101.5184918 3.0788867)",,,
5735502272,5735502271,0,612940713,False,,pedestrian,20.447,"LINESTRING (101.5183201 3.0788304, 101.5181404 3.0788706)",,,
5735502273,5735502274,0,612940713,False,,pedestrian,68.13,"LINESTRING (101.5184918 3.0788867, 101.5190604 3.079117)",,,
5735502273,5735502272,0,612940713,False,,pedestrian,20.066,"LINESTRING (101.5184918 3.0788867, 101.5183201 3.0788304)",,,
5735502274,6183107309,0,612940713,False,,pedestrian,51.513,"LINESTRING (101.5190604 3.079117, 101.5194642 3.0793451)",,,
5735502274,5735502273,0,612940713,False,,pedestrian,68.13,"LINESTRING (101.5190604 3.079117, 101.5184918 3.0788867)",,,
5735556551,5735556560,0,612940713,False,,pedestrian,2.443,"LINESTRING (101.5156503 3.0872528, 101.5156285 3.0872498)",,,
5735556551,5735556559,0,612940713,False,,pedestrian,6.769,"LINESTRING (101.5156503 3.0872528, 101.5157077 3.0872323)",,,
5735556552,5735569727,0,612940713,False,,pedestrian,7.53,"LINESTRING (101.5122879 3.0844496, 101.5122441 3.0843979)",,,
5735556552,5735556553,0,612940713,False,,pedestrian,30.669,"LINESTRING (101.5122879 3.0844496, 101.5124635 3.0846625)",,,
5735556553,5735556552,0,612940713,False,,pedestrian,30.669,"LINESTRING (101.5124635 3.0846625, 101.5122879 3.0844496)",,,
5735556553,5735556554,0,612940713,False,,pedestrian,56.723,"LINESTRING (101.5124635 3.0846625, 101.5127546 3.0850817)",,,
5735556554,5735556553,0,612940713,False,,pedestrian,56.723,"LINESTRING (101.5127546 3.0850817, 101.5124635 3.0846625)",,,
5735556554,5735556555,0,612940713,False,,pedestrian,58.034,"LINESTRING (101.5127546 3.0850817, 101.513055 3.0855088)",,,
5735556555,5735556554,0,612940713,False,,pedestrian,58.034,"LINESTRING (101.513055 3.0855088, 101.5127546 3.0850817)",,,
5735556555,5735556577,0,612940713,False,,pedestrian,60.435,"LINESTRING (101.513055 3.0855088, 101.5133524 3.085964)",,,
5735556556,5735556557,0,612940713,False,,pedestrian,21.6,"LINESTRING (101.5163487 3.0868413, 101.5161864 3.0869484)",,,
5735556556,5735567210,0,612940713,False,,pedestrian,38.682,"LINESTRING (101.5163487 3.0868413, 101.5166281 3.0866335)",,,
5735556557,5735556558,0,612940713,False,,pedestrian,33.207,"LINESTRING (101.5161864 3.0869484, 101.5159263 3.0870958)",,,
5735556557,5735556556,0,612940713,False,,pedestrian,21.6,"LINESTRING (101.5161864 3.0869484, 101.5163487 3.0868413)",,,
5735556558,5735556559,0,612940713,False,,pedestrian,28.627,"LINESTRING (101.5159263 3.0870958, 101.5157077 3.0872323)",,,
5735556558,5735556557,0,612940713,False,,pedestrian,33.207,"LINESTRING (101.5159263 3.0870958, 101.5161864 3.0869484)",,,
5735556559,5735556551,0,612940713,False,,pedestrian,6.769,"LINESTRING (101.5157077 3.0872323, 101.5156503 3.0872528)",,,
5735556559,5735556558,0,612940713,False,,pedestrian,28.627,"LINESTRING (101.5157077 3.0872323, 101.5159263 3.0870958)",,,
5735556560,5735556561,0,612940713,False,,pedestrian,12.51,"LINESTRING (101.5156285 3.0872498, 101.5155159 3.0872538)",,,
5735556560,5735556551,0,612940713,False,,pedestrian,2.443,"LINESTRING (101.5156285 3.0872498, 101.5156503 3.0872528)",,,
5735556561,5735556562,0,612940713,False,,pedestrian,28.731,"LINESTRING (101.5155159 3.0872538, 101.5152946 3.0873877)",,,
5735556561,5735556560,0,612940713,False,,pedestrian,12.51,"LINESTRING (101.5155159 3.0872538, 101.5156285 3.0872498)",,,
5735556562,5735556563,0,612940713,False,,pedestrian,20.636,"LINESTRING (101.5152946 3.0873877, 101.515135 3.0874828)",,,
5735556562,5735556561,0,612940713,False,,pedestrian,28.731,"LINESTRING (101.5152946 3.0873877, 101.5155159 3.0872538)",,,
5735556563,5735556564,0,612940713,False,,pedestrian,10.614,"LINESTRING (101.515135 3.0874828, 101.5150425 3.0875069)",,,
5735556563,5735556562,0,612940713,False,,pedestrian,20.636,"LINESTRING (101.515135 3.0874828, 101.5152946 3.0873877)",,,
5735556564,5735556565,0,612940713,False,,pedestrian,7.274,"LINESTRING (101.5150425 3.0875069, 101.5149781 3.0875189)",,,
5735556564,5735556563,0,612940713,False,,pedestrian,10.614,"LINESTRING (101.5150425 3.0875069, 101.515135 3.0874828)",,,
5735556565,5735556566,0,612940713,False,,pedestrian,9.6,"LINESTRING (101.5149781 3.0875189, 101.5149204 3.0875832)",,,
5735556565,5735556564,0,612940713,False,,pedestrian,7.274,"LINESTRING (101.5149781 3.0875189, 101.5150425 3.0875069)",,,
5735556566,5735556567,0,612940713,False,,pedestrian,11.455,"LINESTRING (101.5149204 3.0875832, 101.5148266 3.0876261)",,,
5735556566,5735556565,0,612940713,False,,pedestrian,9.6,"LINESTRING (101.5149204 3.0875832, 101.5149781 3.0875189)",,,
5735556567,5735556568,0,612940713,False,,pedestrian,12.223,"LINESTRING (101.5148266 3.0876261, 101.5147179 3.0876435)",,,
5735556567,5735556566,0,612940713,False,,pedestrian,11.455,"LINESTRING (101.5148266 3.0876261, 101.5149204 3.0875832)",,,
5735556568,5735556569,0,612940713,False,,pedestrian,9.526,"LINESTRING (101.5147179 3.0876435, 101.5146334 3.0876287)",,,
5735556568,5735556567,0,612940713,False,,pedestrian,12.223,"LINESTRING (101.5147179 3.0876435, 101.5148266 3.0876261)",,,
5735556569,5735556570,0,612940713,False,,pedestrian,9.043,"LINESTRING (101.5146334 3.0876287, 101.5145758 3.0875712)",,,
5735556569,5735556568,0,612940713,False,,pedestrian,9.526,"LINESTRING (101.5146334 3.0876287, 101.5147179 3.0876435)",,,
5735556570,5735556571,0,612940713,False,,pedestrian,43.755,"LINESTRING (101.5145758 3.0875712, 101.5143411 3.0872551)",,,
5735556570,5735556569,0,612940713,False,,pedestrian,9.043,"LINESTRING (101.5145758 3.0875712, 101.5146334 3.0876287)",,,
5735556571,5735556572,0,612940713,False,,pedestrian,47.113,"LINESTRING (101.5143411 3.0872551, 101.5140863 3.0869163)",,,
5735556571,5735556570,0,612940713,False,,pedestrian,43.755,"LINESTRING (101.5143411 3.0872551, 101.5145758 3.0875712)",,,
5735556572,5735556573,0,612940713,False,,pedestrian,52.568,"LINESTRING (101.5140863 3.0869163, 101.5138033 3.0865373)",,,
5735556572,5735556571,0,612940713,False,,pedestrian,47.113,"LINESTRING (101.5140863 3.0869163, 101.5143411 3.0872551)",,,
5735556573,5735556574,0,612940713,False,,pedestrian,31.85,"LINESTRING (101.5138033 3.0865373, 101.5136383 3.086303)",,,
5735556573,5735556572,0,612940713,False,,pedestrian,52.568,"LINESTRING (101.5138033 3.0865373, 101.5140863 3.0869163)",,,
5735556574,5735556575,0,612940713,False,,pedestrian,11.972,"LINESTRING (101.5136383 3.086303, 101.5135539 3.086236)",,,
5735556574,5735556573,0,612940713,False,,pedestrian,31.85,"LINESTRING (101.5136383 3.086303, 101.5138033 3.0865373)",,,
5735556575,5735556576,0,612940713,False,,pedestrian,19.182,"LINESTRING (101.5135539 3.086236, 101.5134466 3.0861008)",,,
5735556575,5735556574,0,612940713,False,,pedestrian,11.972,"LINESTRING (101.5135539 3.086236, 101.5136383 3.086303)",,,
5735556576,5735556577,0,612940713,False,,pedestrian,18.46,"LINESTRING (101.5134466 3.0861008, 101.5133524 3.085964)",,,
5735556576,5735556575,0,612940713,False,,pedestrian,19.182,"LINESTRING (101.5134466 3.0861008, 101.5135539 3.086236)",,,
5735556577,5735556555,0,612940713,False,,pedestrian,60.435,"LINESTRING (101.5133524 3.085964, 101.513055 3.0855088)",,,
5735556577,5735556576,0,612940713,False,,pedestrian,18.46,"LINESTRING (101.5133524 3.085964, 101.5134466 3.0861008)",,,
5735567210,5735556556,0,612940713,False,,pedestrian,38.682,"LINESTRING (101.5166281 3.0866335, 101.5163487 3.0868413)",,,
5735567210,6183107327,0,612940713,False,,pedestrian,10.254,"LINESTRING (101.5166281 3.0866335, 101.5166927 3.0865676)",,,
5735569725,6183107332,0,612940713,False,,pedestrian,185.733,"LINESTRING (101.5121135 3.0842366, 101.5109346 3.0830516)",,,
5735569725,5735569726,0,612940713,False,,pedestrian,14.956,"LINESTRING (101.5121135 3.0842366, 101.5121968 3.0843423)",,,
5735569726,5735569725,0,612940713,False,,pedestrian,14.956,"LINESTRING (101.5121968 3.0843423, 101.5121135 3.0842366)",,,
5735569726,5735569727,0,612940713,False,,pedestrian,8.112,"LINESTRING (101.5121968 3.0843423, 101.5122441 3.0843979)",,,
5735569727,5735569726,0,612940713,False,,pedestrian,8.112,"LINESTRING (101.5122441 3.0843979, 101.5121968 3.0843423)",,,
5735569727,5735556552,0,612940713,False,,pedestrian,7.53,"LINESTRING (101.5122441 3.0843979, 101.5122879 3.0844496)",,,
5735589226,5800948646,0,612940713,False,,pedestrian,135.399,"LINESTRING (101.5188351 3.085395, 101.5177864 3.0860164)",,,
5735589226,5735589227,0,612940713,False,,pedestrian,66.916,"LINESTRING (101.5188351 3.085395, 101.519393 3.0851674)",,,
5735589227,5735589226,0,612940713,False,,pedestrian,66.916,"LINESTRING (101.519393 3.0851674, 101.5188351 3.085395)",,,
5735589227,5735589228,0,612940713,False,,pedestrian,114.787,"LINESTRING (101.519393 3.0851674, 101.5203613 3.0848058)",,,
5735589228,5735589227,0,612940713,False,,pedestrian,114.787,"LINESTRING (101.5203613 3.0848058, 101.519393 3.0851674)",,,
5735589228,5735589229,0,612940713,False,,pedestrian,115.864,"LINESTRING (101.5203613 3.0848058, 101.5213296 3.0844174)",,,
5735589229,5735589228,0,612940713,False,,pedestrian,115.864,"LINESTRING (101.5213296 3.0844174, 101.5203613 3.0848058)",,,
5735589229,5735589230,0,612940713,False,,pedestrian,80.52,"LINESTRING (101.5213296 3.0844174, 101.5220055 3.084155)",,,
5735589230,5735589229,0,612940713,False,,pedestrian,80.52,"LINESTRING (101.5220055 3.084155, 101.5213296 3.0844174)",,,
5735589230,5735589231,0,612940713,False,,pedestrian,110.891,"LINESTRING (101.5220055 3.084155, 101.5229443 3.0838148)",,,
5735589231,5735589230,0,612940713,False,,pedestrian,110.891,"LINESTRING (101.5229443 3.0838148, 101.5220055 3.084155)",,,
5735589231,5735589232,0,612940713,False,,pedestrian,43.208,"LINESTRING (101.5229443 3.0838148, 101.5232474 3.0835711)",,,
5735589232,5735589231,0,612940713,False,,pedestrian,43.208,"LINESTRING (101.5232474 3.0835711, 101.5229443 3.0838148)",,,
5735589232,5735589233,0,612940713,False,,pedestrian,32.036,"LINESTRING (101.5232474 3.0835711, 101.5233305 3.0832952)",,,
5735589233,5735589232,0,612940713,False,,pedestrian,32.036,"LINESTRING (101.5233305 3.0832952, 101.5232474 3.0835711)",,,
5735589233,5735589234,0,612940713,False,,pedestrian,26.799,"LINESTRING (101.5233305 3.0832952, 101.5232688 3.0830622)",,,
5735589234,5735589233,0,612940713,False,,pedestrian,26.799,"LINESTRING (101.5232688 3.0830622, 101.5233305 3.0832952)",,,
5735589234,5735589235,0,612940713,False,,pedestrian,20.835,"LINESTRING (101.5232688 3.0830622, 101.5231723 3.0829015)",,,
5735589235,5735589234,0,612940713,False,,pedestrian,20.835,"LINESTRING (101.5231723 3.0829015, 101.5232688 3.0830622)",,,
5735589235,5735589236,0,612940713,False,,pedestrian,32.02,"LINESTRING (101.5231723 3.0829015, 101.5229657 3.0827006)",,,
5735589236,5735589235,0,612940713,False,,pedestrian,32.02,"LINESTRING (101.5229657 3.0827006, 101.5231723 3.0829015)",,,
5735589236,5735589237,0,612940713,False,,pedestrian,55.504,"LINESTRING (101.5229657 3.0827006, 101.5225661 3.0824007)",,,
5735589237,5735589236,0,612940713,False,,pedestrian,55.504,"LINESTRING (101.5225661 3.0824007, 101.5229657 3.0827006)",,,
5735589237,5735589238,0,612940713,False,,pedestrian,25.873,"LINESTRING (101.5225661 3.0824007, 101.5223756 3.0822667)",,,
5735589238,5735589237,0,612940713,False,,pedestrian,25.873,"LINESTRING (101.5223756 3.0822667, 101.5225661 3.0824007)",,,
5735589238,5735589239,0,612940713,False,,pedestrian,16.749,"LINESTRING (101.5223756 3.0822667, 101.5224794 3.0821574)",,,
5735589238,6183107320,0,612940713,False,,pedestrian,5.032,"LINESTRING (101.5223756 3.0822667, 101.5223546 3.0822266)",,,
5735589239,5735589238,0,612940713,False,,pedestrian,16.749,"LINESTRING (101.5224794 3.0821574, 101.5223756 3.0822667)",,,
5800948642,6183107322,0,612940713,False,,pedestrian,9.55,"LINESTRING (101.5169459 3.0863918, 101.5168718 3.0863482)",,,
5800948642,5800948643,0,612940713,False,,pedestrian,7.364,"LINESTRING (101.5169459 3.0863918, 101.5170112 3.0864034)",,,
5800948643,5800948642,0,612940713,False,,pedestrian,7.364,"LINESTRING (101.5170112 3.0864034, 101.5169459 3.0863918)",,,
5800948643,5800948644,0,612940713,False,,pedestrian,17.917,"LINESTRING (101.5170112 3.0864034, 101.5171614 3.0863445)",,,
5800948644,5800948643,0,612940713,False,,pedestrian,17.917,"LINESTRING (101.5171614 3.0863445, 101.5170112 3.0864034)",,,
5800948644,5800948645,0,612940713,False,,pedestrian,61.469,"LINESTRING (101.5171614 3.0863445, 101.5176442 3.086074)",,,
5800948645,5800948644,0,612940713,False,,pedestrian,61.469,"LINESTRING (101.5176442 3.086074, 101.5171614 3.0863445)",,,
5800948645,5800948646,0,612940713,False,,pedestrian,17.039,"LINESTRING (101.5176442 3.086074, 101.5177864 3.0860164)",,,
5800948646,5800948645,0,612940713,False,,pedestrian,17.039,"LINESTRING (101.5177864 3.0860164, 101.5176442 3.086074)",,,
5800948646,5735589226,0,612940713,False,,pedestrian,135.399,"LINESTRING (101.5177864 3.0860164, 101.5188351 3.085395)",,,
6027437655,6027438096,0,612940713,False,,pedestrian,10.779,"LINESTRING (101.5142948 3.0798797, 101.5143815 3.0798361)",,,
6027437655,5735502258,0,612940713,False,,pedestrian,13.411,"LINESTRING (101.5142948 3.0798797, 101.5141869 3.0799339)",,,
6027438096,5735502259,0,612940713,False,,pedestrian,56.813,"LINESTRING (101.5143815 3.0798361, 101.5148386 3.0796065)",,,
6027438096,6027437655,0,612940713,False,,pedestrian,10.779,"LINESTRING (101.5143815 3.0798361, 101.5142948 3.0798797)",,,
6183107309,6183107342,0,612940713,False,,pedestrian,36.962,"LINESTRING (101.5194642 3.0793451, 101.5197411 3.0795296)",,,
6183107309,5735502274,0,612940713,False,,pedestrian,51.513,"LINESTRING (101.5194642 3.0793451, 101.5190604 3.079117)",,,
6183107310,6183107311,0,612940713,False,,pedestrian,20.047,"LINESTRING (101.5210163 3.0807844, 101.5210995 3.0809444)",,,
6183107310,6183107341,0,612940713,False,,pedestrian,6.457,"LINESTRING (101.5210163 3.0807844, 101.5209734 3.0807452)",,,
6183107311,6183107312,0,612940713,False,,pedestrian,13.144,"LINESTRING (101.5210995 3.0809444, 101.5211996 3.0810075)",,,
6183107311,6183107310,0,612940713,False,,pedestrian,20.047,"LINESTRING (101.5210995 3.0809444, 101.5210163 3.0807844)",,,
6183107312,6183107313,0,612940713,False,,pedestrian,49.844,"LINESTRING (101.5211996 3.0810075, 101.5215093 3.081332)",,,
6183107312,6183107311,0,612940713,False,,pedestrian,13.144,"LINESTRING (101.5211996 3.0810075, 101.5210995 3.0809444)",,,
6183107313,6183107314,0,612940713,False,,pedestrian,12.391,"LINESTRING (101.5215093 3.081332, 101.521574 3.0814228)",,,
6183107313,6183107312,0,612940713,False,,pedestrian,49.844,"LINESTRING (101.5215093 3.081332, 101.5211996 3.0810075)",,,
6183107314,6183107315,0,612940713,False,,pedestrian,10.159,"LINESTRING (101.521574 3.0814228, 101.5216387 3.0814874)",,,
6183107314,6183107313,0,612940713,False,,pedestrian,12.391,"LINESTRING (101.521574 3.0814228, 101.5215093 3.081332)",,,
6183107315,6183107316,0,612940713,False,,pedestrian,7.661,"LINESTRING (101.5216387 3.0814874, 101.5216664 3.0815505)",,,
6183107315,6183107314,0,612940713,False,,pedestrian,10.159,"LINESTRING (101.5216387 3.0814874, 101.521574 3.0814228)",,,
6183107316,6183107317,0,612940713,False,,pedestrian,7.12,"LINESTRING (101.5216664 3.0815505, 101.5217034 3.0816028)",,,
6183107316,6183107315,0,612940713,False,,pedestrian,7.661,"LINESTRING (101.5216664 3.0815505, 101.5216387 3.0814874)",,,
6183107317,6183107318,0,612940713,False,,pedestrian,8.629,"LINESTRING (101.5217034 3.0816028, 101.5217635 3.081652)",,,
6183107317,6183107316,0,612940713,False,,pedestrian,7.12,"LINESTRING (101.5217034 3.0816028, 101.5216664 3.0815505)",,,
6183107318,6183107319,0,612940713,False,,pedestrian,87.336,"LINESTRING (101.5217635 3.081652, 101.5223489 3.0821766)",,,
6183107318,6183107317,0,612940713,False,,pedestrian,8.629,"LINESTRING (101.5217635 3.081652, 101.5217034 3.0816028)",,,
6183107319,6183107320,0,612940713,False,,pedestrian,5.596,"LINESTRING (101.5223489 3.0821766, 101.5223546 3.0822266)",,,
6183107319,6183107318,0,612940713,False,,pedestrian,87.336,"LINESTRING (101.5223489 3.0821766, 101.5217635 3.081652)",,,
6183107320,5735589238,0,612940713,False,,pedestrian,5.032,"LINESTRING (101.5223546 3.0822266, 101.5223756 3.0822667)",,,
6183107320,6183107319,0,612940713,False,,pedestrian,5.596,"LINESTRING (101.5223546 3.0822266, 101.5223489 3.0821766)",,,
6183107322,6183107323,0,612940713,False,,pedestrian,5.836,"LINESTRING (101.5168718 3.0863482, 101.516833 3.0863128)",,,
6183107322,5800948642,0,612940713,False,,pedestrian,9.55,"LINESTRING (101.5168718 3.0863482, 101.5169459 3.0863918)",,,
6183107323,6183107324,0,612940713,False,,pedestrian,5.574,"LINESTRING (101.516833 3.0863128, 101.5168059 3.0862706)",,,
6183107323,6183107322,0,612940713,False,,pedestrian,5.836,"LINESTRING (101.516833 3.0863128, 101.5168718 3.0863482)",,,
6183107324,6183107325,0,612940713,False,,pedestrian,8.009,"LINESTRING (101.5168059 3.0862706, 101.5167468 3.0863119)",,,
6183107324,6183107323,0,612940713,False,,pedestrian,5.574,"LINESTRING (101.5168059 3.0862706, 101.516833 3.0863128)",,,
6183107325,6183107331,0,612940713,False,,pedestrian,7.237,"LINESTRING (101.5167468 3.0863119, 101.5166927 3.0863482)",,,
6183107325,6183107324,0,612940713,False,,pedestrian,8.009,"LINESTRING (101.5167468 3.0863119, 101.5168059 3.0862706)",,,
6183107327,5735567210,0,612940713,False,,pedestrian,10.254,"LINESTRING (101.5166927 3.0865676, 101.5166281 3.0866335)",,,
6183107327,6183107328,0,612940713,False,,pedestrian,8.155,"LINESTRING (101.5166927 3.0865676, 101.5167282 3.0865034)",,,
6183107328,6183107327,0,612940713,False,,pedestrian,8.155,"LINESTRING (101.5167282 3.0865034, 101.5166927 3.0865676)",,,
6183107328,6183107329,0,612940713,False,,pedestrian,7.495,"LINESTRING (101.5167282 3.0865034, 101.5167282 3.086436)",,,
6183107329,6183107328,0,612940713,False,,pedestrian,7.495,"LINESTRING (101.5167282 3.086436, 101.5167282 3.0865034)",,,
6183107329,6183107330,0,612940713,False,,pedestrian,6.171,"LINESTRING (101.5167282 3.086436, 101.5167096 3.0863837)",,,
6183107330,6183107329,0,612940713,False,,pedestrian,6.171,"LINESTRING (101.5167096 3.0863837, 101.5167282 3.086436)",,,
6183107330,6183107331,0,612940713,False,,pedestrian,4.371,"LINESTRING (101.5167096 3.0863837, 101.5166927 3.0863482)",,,
6183107331,6183107330,0,612940713,False,,pedestrian,4.371,"LINESTRING (101.5166927 3.0863482, 101.5167096 3.0863837)",,,
6183107331,6183107325,0,612940713,False,,pedestrian,7.237,"LINESTRING (101.5166927 3.0863482, 101.5167468 3.0863119)",,,
6183107332,6183107333,0,612940713,False,,pedestrian,10.691,"LINESTRING (101.5109346 3.0830516, 101.5108699 3.0829804)",,,
6183107332,5735569725,0,612940713,False,,pedestrian,185.733,"LINESTRING (101.5109346 3.0830516, 101.5121135 3.0842366)",,,
6183107333,6183107334,0,612940713,False,,pedestrian,6.208,"LINESTRING (101.5108699 3.0829804, 101.5108476 3.0829292)",,,
6183107333,6183107332,0,612940713,False,,pedestrian,10.691,"LINESTRING (101.5108699 3.0829804, 101.5109346 3.0830516)",,,
6183107334,6183107335,0,612940713,False,,pedestrian,6.583,"LINESTRING (101.5108476 3.0829292, 101.5108677 3.0828735)",,,
6183107334,6183107333,0,612940713,False,,pedestrian,6.208,"LINESTRING (101.5108476 3.0829292, 101.5108699 3.0829804)",,,
