u,v,key,osmid,oneway,name,highway,length,geometry,maxspeed,bridge,lanes,ref,service,access,width,junction,tunnel
1695278936,312826980,0,262516529,False,עמינדב,residential,17.455,"LINESTRING (34.7965215 32.0646845, 34.7966523 32.0646969, 34.7967056 32.0647019)",30,,,,,,,,
1695278936,1695278924,0,"[262516529, 157321218]",False,עמינדב,residential,41.149,"LINESTRING (34.7965215 32.0646845, 34.7964379 32.0646812, 34.7963674 32.0646785, 34.796085 32.0646756)",30,,,,,,,,
1695278937,1695278924,0,157321218,False,עמינדב,residential,117.206,"LINESTRING (34.7948431 32.0647339, 34.796085 32.0646756)",,,,,,,,,
1695278937,1695278977,0,157321242,True,מיטב,residential,224.803,"LINESTRING (34.7948431 32.0647339, 34.7951518 32.0667386)",,,,,,,,,
1695278937,1695278939,0,157321218,False,עמינדב,residential,224.723,"LINESTRING (34.7948431 32.0647339, 34.7947822 32.0647392, 34.7937097 32.0648736, 34.7930599 32.0649583, 34.7924917 32.0650649)",,,,,,,,,
1695278938,312826980,0,262516529,False,עמינדב,residential,119.84599999999999,"LINESTRING (34.7979703 32.0648156, 34.7968271 32.0647109, 34.7967056 32.0647019)",30,,,,,,,,
1695278939,1695278940,0,157321218,False,עמינדב,residential,14.167,"LINESTRING (34.7924917 32.0650649, 34.7923443 32.06509)",,,,,,,,,
1695278939,1695278937,0,157321218,False,עמינדב,residential,224.723,"LINESTRING (34.7924917 32.0650649, 34.7930599 32.0649583, 34.7937097 32.0648736, 34.7947822 32.0647392, 34.7948431 32.0647339)",,,,,,,,,
1695278939,312825364,0,223150239,True,יגאל אלון,tertiary,224.27300000000002,"LINESTRING (34.7924917 32.0650649, 34.7926736 32.0658513, 34.7927231 32.0661067, 34.7927595 32.066295, 34.7929317 32.0670469)",,,,,,,,,
1695278940,1695278939,0,157321218,False,עמינדב,residential,14.167,"LINESTRING (34.7923443 32.06509, 34.7924917 32.0650649)",,,,,,,,,
1695278940,1678949744,0,650292532,True,יגאל אלון,tertiary,75.77,"LINESTRING (34.7923443 32.06509, 34.7922198 32.0644168)",,,,,,,,,
1695278941,1695278942,0,28582615,True,שדרות ההשכלה,residential,51.808,"LINESTRING (34.7964646 32.0652358, 34.7964265 32.0657006)",30,,,,,,,,
1695278941,800951775,0,157321279,True,טביוב,residential,144.313,"LINESTRING (34.7964646 32.0652358, 34.7979907 32.0653444)",30,,,,,,,,
1695278942,1695278958,0,28582615,True,שדרות ההשכלה,residential,56.172,"LINESTRING (34.7964265 32.0657006, 34.7964199 32.0659965, 34.7964736 32.0662007)",30,,,,,,,,
1695278944,800951775,0,156716904,True,ביצרון,residential,49.476,"LINESTRING (34.7979368 32.065787, 34.7979907 32.0653444)",30,,,,,,,,
1695278944,1695278942,0,157321221,True,שביל בן יעקב,living_street,142.641,"LINESTRING (34.7979368 32.065787, 34.7964265 32.0657006)",30,,,,,,,,
1695278955,1695278978,0,157321288,False,יוסף בוקסבאום,residential,94.094,"LINESTRING (34.7938607 32.0660122, 34.7940241 32.066847)",,,,,,,,,
1695278958,1695278975,0,28582615,True,שדרות ההשכלה,residential,57.17,"LINESTRING (34.7964736 32.0662007, 34.7965624 32.0667093)",30,,,,,,,,
1695278958,5852226416,0,157321239,False,מנדלקרן,residential,34.101,"LINESTRING (34.7964736 32.0662007, 34.7968352 32.066213)",30,,,,,,,,
1695278960,1695278964,0,157321261,True,ניר עם,residential,118.098,"LINESTRING (34.7997453 32.0664923, 34.800994 32.0665831)",30,,,,,,,,
1695278960,312838114,0,71374201,False,דם המכבים,residential,63.057,"LINESTRING (34.7997453 32.0664923, 34.7997365 32.0665957, 34.7997311 32.0670591)",30,,,,,,,,
1695278964,1695278979,0,157321237,False,הציפורן,living_street,52.4,"LINESTRING (34.800994 32.0665831, 34.8009145 32.0670495)",30,,,,,,,,
1695278964,1695278965,0,157321261,True,ניר עם,residential,68.53,"LINESTRING (34.800994 32.0665831, 34.8017186 32.0666358)",30,,,,,,,,
1695278965,1689353241,0,619274421,False,ניר עם,residential,91.947,"LINESTRING (34.8017186 32.0666358, 34.8026908 32.0667065)",30,,,,,,,,
1695278965,1698378714,0,619274424,True,פליטי הספר,residential,194.56000000000003,"LINESTRING (34.8017186 32.0666358, 34.8016625 32.0671016, 34.8016311 32.0675194, 34.8015918 32.0679539, 34.801556 32.0683799)",30,,,,,,,,
1695278975,1695278985,0,28582615,True,שדרות ההשכלה,residential,98.078,"LINESTRING (34.7965624 32.0667093, 34.7965642 32.0667536, 34.7965987 32.0675908)",30,,,,,,,,
1695278976,1695278924,0,157321266,True,שדרות ההשכלה,residential,223.956,"LINESTRING (34.7960328 32.0666892, 34.796085 32.0646756)",,,,,,,,,
1695278976,1695278977,0,460531498,False,קרמנצקי,residential,83.198,"LINESTRING (34.7960328 32.0666892, 34.7951518 32.0667386)",,,,,,,,,
1695278977,1695278976,0,460531498,False,קרמנצקי,residential,83.198,"LINESTRING (34.7951518 32.0667386, 34.7960328 32.0666892)",,,,,,,,,
1695278977,5852226409,0,460531498,False,קרמנצקי,residential,42.742,"LINESTRING (34.7951518 32.0667386, 34.7947011 32.0667819)",,,,,,,,,
1695278978,1695278955,0,157321288,False,יוסף בוקסבאום,residential,94.094,"LINESTRING (34.7940241 32.066847, 34.7938607 32.0660122)",,,,,,,,,
1695278978,5852226409,0,460531498,False,קרמנצקי,residential,64.203,"LINESTRING (34.7940241 32.066847, 34.7947011 32.0667819)",,,,,,,,,
1695278978,312825364,0,460531498,False,קרמנצקי,residential,105.309,"LINESTRING (34.7940241 32.066847, 34.7937034 32.0669057, 34.7929317 32.0670469)",,,,,,,,,
1695278979,1695278964,0,157321237,False,הציפורן,living_street,52.4,"LINESTRING (34.8009145 32.0670495, 34.800994 32.0665831)",30,,,,,,,,
1695278979,1695278986,0,157321237,False,הציפורן,living_street,94.221,"LINESTRING (34.8009145 32.0670495, 34.8008921 32.0674879, 34.8008675 32.0678959)",30,,,,,,,,
1695278980,442898686,0,157321286,False,יינון,residential,11.376,"LINESTRING (34.7988915 32.0670716, 34.7987708 32.0670738)",30,,,,,,,,
1695278980,1305270022,0,240434309,True,משה דיין,tertiary,395.12100000000004,"LINESTRING (34.7988915 32.0670716, 34.7989761 32.0679136, 34.798984 32.0679921, 34.7990176 32.0681626, 34.7990457 32.068341, 34.7990524 32.0683671, 34.7990618 32.0684024, 34.7991214 32.0686498, 34.7991543 32.0687865, 34.7991935 32.0688969, 34.7992846 32.0691538, 34.7993611 32.0693695, 34.7994506 32.0696218, 34.799532 32.0698512, 34.7996135 32.0700811, 34.7996976 32.070318, 34.7997732 32.0705312)",,,,,,,,,
1695278983,312834939,0,156716904,True,ביצרון,residential,46.382000000000005,"LINESTRING (34.7978851 32.0675315, 34.7978852 32.0673641, 34.7978891 32.0671144)",30,,,,,,,,
1695278985,1695278983,0,157321276,True,סלונימסקי,residential,121.396,"LINESTRING (34.7965987 32.0675908, 34.7978851 32.0675315)",30,,,,,,,,
1695278985,1695278989,0,28582615,True,שדרות ההשכלה,residential,57.482,"LINESTRING (34.7965987 32.0675908, 34.7966009 32.0676121, 34.7966516 32.0681058)",30,,,,,,,,
1695278986,1695278979,0,157321237,False,הציפורן,living_street,94.221,"LINESTRING (34.8008675 32.0678959, 34.8008921 32.0674879, 34.8009145 32.0670495)",30,,,,,,,,
1695278987,1695278989,0,157321289,True,צויפל,living_street,121.04,"LINESTRING (34.797932 32.0680185, 34.7966516 32.0681058)",30,,,,,,,,
1695278987,1695278983,0,156716904,True,ביצרון,residential,54.343,"LINESTRING (34.797932 32.0680185, 34.7979172 32.0678797, 34.7978884 32.0676089, 34.7978851 32.0675315)",30,,,,,,,,
1695278989,1695278991,0,28582615,True,שדרות ההשכלה,residential,63.45,"LINESTRING (34.7966516 32.0681058, 34.7967695 32.0686676)",30,,,,,,,,
1695278990,1695278987,0,156716904,True,ביצרון,residential,53.381,"LINESTRING (34.79802 32.068492, 34.7979777 32.0683439, 34.7979454 32.0681139, 34.797932 32.0680185)",30,,,,,,,,
1695278991,1695278996,0,28582615,True,שדרות ההשכלה,residential,118.861,"LINESTRING (34.7967695 32.0686676, 34.7968901 32.0691381, 34.7969066 32.0692027, 34.7970564 32.069672, 34.7970672 32.069706)",30,,,,,,,,
1695278991,1695278990,0,157321274,True,שולמן,residential,119.439,"LINESTRING (34.7967695 32.0686676, 34.7974257 32.0685755, 34.79802 32.068492)",30,,,,,,,,
1695278995,1695278990,0,156716904,True,ביצרון,residential,107.70799999999998,"LINESTRING (34.7982816 32.0694346, 34.7982424 32.0693077, 34.7981768 32.0690954, 34.7981341 32.0689574, 34.7981108 32.0688623, 34.7980393 32.0685707, 34.79802 32.068492)",30,,,,,,,,
1695278996,1695279005,0,28582615,True,שדרות ההשכלה,residential,57.335,"LINESTRING (34.7970672 32.069706, 34.7972347 32.0702017)",30,,,,,,,,
1695278996,1695278995,0,157321231,True,ארטר יצחק,residential,118.342,"LINESTRING (34.7970672 32.069706, 34.7976736 32.0695705, 34.7982816 32.0694346)",30,,,,,,,,
1695278998,5852226402,0,157321265,False,פליטי הספר,residential,31.917,"LINESTRING (34.8003607 32.0697286, 34.8006792 32.0696309)",30,,,,,,,,
1695278998,338653818,0,157321225,False,דם המכבים,residential,93.799,"LINESTRING (34.8003607 32.0697286, 34.8004129 32.0698647, 34.8004978 32.0700864, 34.8006682 32.0705309)",30,,,,,,,,
1695278998,1698378716,0,619274425,True,דם המכבים,residential,147.924,"LINESTRING (34.8003607 32.0697286, 34.8003262 32.0696387, 34.800239 32.0694111, 34.8002087 32.0693321, 34.8001473 32.0691775, 34.8000669 32.0689755, 34.7999912 32.0687455, 34.7999247 32.0685176, 34.7999104 32.0684552)",30,,,,,,,,
1695279001,1695279005,0,157321232,True,שביל גינצבורג,living_street,118.843,"LINESTRING (34.7984352 32.069874, 34.7972347 32.0702017)",30,,,,,,,,
1695279001,1695278995,0,156716904,True,ביצרון,residential,50.958,"LINESTRING (34.7984352 32.069874, 34.7984086 32.0697978, 34.7983252 32.0695592, 34.7982816 32.0694346)",30,,,,,,,,
1695279002,1671579985,0,387620581,False,הנציב,residential,10.347,"LINESTRING (34.7902434 32.0701276, 34.7902286 32.0700354)",,,,,,,,,
1695279002,1671579985,1,"[535780593, 764584925]",True,שדרות יהודית,residential,240.53799999999998,"LINESTRING (34.7902434 32.0701276, 34.7893361 32.0702484, 34.7891382 32.0702744, 34.7890627 32.0703012, 34.7890404 32.0702739, 34.7890202 32.0702413, 34.7890178 32.0702062, 34.7890841 32.0701891, 34.789293 32.0701595, 34.7902286 32.0700354)",,,1,,,,,,
1695279003,3690190562,0,364989645,False,בית שמאי,residential,56.519999999999996,"LINESTRING (34.7889948 32.0701072, 34.7889434 32.0698192, 34.7889108 32.0696362, 34.7889052 32.0696046)",,,,,,,,,
1695279005,1695279008,0,28582615,True,שדרות ההשכלה,residential,63.029,"LINESTRING (34.7972347 32.0702017, 34.7974557 32.0707367)",30,,,,,,,,
1695279007,1695279001,0,156716904,True,ביצרון,residential,56.56,"LINESTRING (34.7986041 32.0703621, 34.798573 32.0702721, 34.7984968 32.0700519, 34.7984352 32.069874)",30,,,,,,,,
1695279007,1695279008,0,157321222,True,שביל בן זאב,residential,115.94999999999999,"LINESTRING (34.7986041 32.0703621, 34.7980502 32.0705428, 34.7976845 32.0706621, 34.7974557 32.0707367)",30,,,,,,,,
1695279008,1695279012,0,28582615,True,שדרות ההשכלה,residential,81.14699999999999,"LINESTRING (34.7974557 32.0707367, 34.7974601 32.0707482, 34.7977213 32.0714309)",30,,,,,,,,
1695279009,1671579991,0,154656601,False,יוסף קארו,residential,75.681,"LINESTRING (34.7895732 32.0708951, 34.7903653 32.0707824)",,,,,,,,,
1695279012,312827671,0,204091753,True,השלום,secondary,119.125,"LINESTRING (34.7977213 32.0714309, 34.7979642 32.0713562, 34.7983437 32.0712395, 34.7989097 32.0710654)",,,,,,,,,
1695279022,3722074035,0,228774799,True,נחלת יצחק,tertiary,69.282,"LINESTRING (34.8004028 32.0740501, 34.7997109 32.074261)",,,,,,,,,
1695279025,3722074036,0,157321258,True,נחלת יצחק,tertiary,9.007,"LINESTRING (34.7995898 32.0742026, 34.7996798 32.0741753)",,,,,,,,,
1695279025,1696735388,0,157457836,False,חיי אדם,residential,105.228,"LINESTRING (34.7995898 32.0742026, 34.7992112 32.0733123)",,,,,,,,,
1695279037,6165291686,0,157321228,False,עין זיתים,residential,17.305,"LINESTRING (34.7969954 32.0744137, 34.7969331 32.0742673)",,,,,,,,,
1695279037,1695279042,0,157321228,False,עין זיתים,residential,58.427,"LINESTRING (34.7969954 32.0744137, 34.7970581 32.0745612, 34.7972057 32.074908)",,,,,,,,,
1695279037,1695279044,0,157321240,False,מנורת המאור,residential,121.697,"LINESTRING (34.7969954 32.0744137, 34.7963496 32.0746041, 34.79656 32.0750873)",,,,,,,,,
1695279038,3990123466,0,157457841,False,חפץ חיים,residential,9.986,"LINESTRING (34.799072 32.0744529, 34.7990411 32.074367)",,,,,,,,,
1695279038,1695279041,0,228774799,True,נחלת יצחק,tertiary,80.476,"LINESTRING (34.799072 32.0744529, 34.7984448 32.0746455, 34.7982687 32.0746988)",,,,,,,,,
1695279041,1696757318,0,228774799,True,נחלת יצחק,tertiary,62.215,"LINESTRING (34.7982687 32.0746988, 34.7976406 32.0748714)",,,,,,,,,
1695279042,1695279037,0,157321228,False,עין זיתים,residential,58.427,"LINESTRING (34.7972057 32.074908, 34.7970581 32.0745612, 34.7969954 32.0744137)",,,,,,,,,
1695279042,3990123463,0,157321258,True,נחלת יצחק,tertiary,39.867,"LINESTRING (34.7972057 32.074908, 34.7975534 32.0748057, 34.7976054 32.0747904)",,,,,,,,,
1695279044,1695279037,0,157321240,False,מנורת המאור,residential,121.697,"LINESTRING (34.79656 32.0750873, 34.7963496 32.0746041, 34.7969954 32.0744137)",,,,,,,,,
1695279044,1695279042,0,157321258,True,נחלת יצחק,tertiary,64.022,"LINESTRING (34.79656 32.0750873, 34.7966677 32.0750574, 34.7972057 32.074908)",,,,,,,,,
1695279050,2473987367,0,157321258,True,נחלת יצחק,tertiary,7.14,"LINESTRING (34.7957256 32.0753191, 34.7957978 32.0752996)",,,,,,,,,
1695279050,1329706,0,239616076,True,יגאל אלון,tertiary,181.661,"LINESTRING (34.7957256 32.0753191, 34.7954826 32.074667, 34.7953824 32.0744097, 34.7951312 32.073765)",,,,,,,,,
1696551861,1696551882,0,157433040,False,סנהדרין,tertiary,78.907,"LINESTRING (34.7972417 32.0966778, 34.7975234 32.0960095)",,,,,,,,,
1696551861,342329117,0,"[157433040, 309423195]",False,"['סנהדרין', 'קוסובסקי']","['tertiary', 'residential']",177.54399999999998,"LINESTRING (34.7972417 32.0966778, 34.7971179 32.0970091, 34.7969085 32.0975896, 34.7975546 32.0979255)",,,,,,,,,
1696551861,1696551880,0,157433042,True,בן סירא,residential,224.765,"LINESTRING (34.7972417 32.0966778, 34.7963249 32.0965363, 34.7955524 32.0964499, 34.7948886 32.0963463)",,,,,,,,,
1696551870,1696551882,0,157433033,True,אונקלוס,residential,233.118,"LINESTRING (34.7951125 32.0955365, 34.7975234 32.0960095)",,,,,,,,,
1696551870,342338421,0,157433035,True,הזוהר,residential,83.652,"LINESTRING (34.7951125 32.0955365, 34.7953098 32.094803)",,,,,,,,,
1696551880,1696551870,0,157433035,True,הזוהר,residential,92.483,"LINESTRING (34.7948886 32.0963463, 34.7951125 32.0955365)",,,,,,,,,
1696551882,1696551861,0,157433040,False,סנהדרין,tertiary,78.907,"LINESTRING (34.7975234 32.0960095, 34.7972417 32.0966778)",,,,,,,,,
1696551882,496180557,0,157433040,False,סנהדרין,tertiary,77.881,"LINESTRING (34.7975234 32.0960095, 34.7977055 32.0953263)",,,,,,,,,
1696731803,1696731863,0,157457573,True,בנימיני,residential,88.126,"LINESTRING (34.7990609 32.0785583, 34.7987681 32.0778056)",30,,1,,,,,,
1696731803,1696746400,0,157457569,True,פאת השולחן,residential,181.97899999999998,"LINESTRING (34.7990609 32.0785583, 34.7999676 32.0780982, 34.8007179 32.0777174)",30,,,,,,,,
1696731860,2473987374,0,641561464,False,ברוריה,residential,53.571,"LINESTRING (34.7974164 32.0783311, 34.7969983 32.0786576)",30,,,,,,,,
1696731860,442893175,0,212777079,True,יגאל אלון,tertiary,138.34300000000002,"LINESTRING (34.7974164 32.0783311, 34.7970518 32.0780788, 34.7970233 32.0780591, 34.7970026 32.0780448, 34.796828 32.0778885, 34.7966802 32.0776708, 34.7965556 32.0773633)",,,1,,,,,,
1696731863,1696746402,0,157457573,True,בנימיני,residential,84.365,"LINESTRING (34.7987681 32.0778056, 34.7984801 32.0770872)",30,,1,,,,,,
1696731863,2473987419,0,157457570,True,ברוריה,residential,119.202,"LINESTRING (34.7987681 32.0778056, 34.7978069 32.0781226, 34.7976557 32.078188, 34.7976034 32.0782192)",30,,,,,,,,
1696735388,1695279025,0,157457836,False,חיי אדם,residential,105.228,"LINESTRING (34.7992112 32.0733123, 34.7995898 32.0742026)",,,,,,,,,
1696735393,3722074035,0,157457830,False,ילקוט הרועים,residential,61.142,"LINESTRING (34.7999019 32.0747865, 34.7997109 32.074261)",,,,,,,,,
1696746400,1696746404,0,157459054,True,זימן,residential,56.046,"LINESTRING (34.8007179 32.0777174, 34.8005668 32.0772299)",30,,1,,,,,,
1696746400,968515113,0,157459055,False,זימן,residential,61.211,"LINESTRING (34.8007179 32.0777174, 34.801033 32.0781988)",30,,2,,,,,,
1696746402,4963529977,0,641561465,False,טירת צבי,residential,141.599,"LINESTRING (34.7984801 32.0770872, 34.7970577 32.0774983)",30,,,,,,,,
1696746402,442893172,0,157457573,True,בנימיני,residential,76.57499999999999,"LINESTRING (34.7984801 32.0770872, 34.7983657 32.0767594, 34.7982497 32.0764268)",30,,1,,,,,,
1696746404,1696731863,0,157457570,True,ברוריה,residential,181.159,"LINESTRING (34.8005668 32.0772299, 34.7987681 32.0778056)",30,,,,,,,,
1696746404,344068053,0,156720043,True,זימן,residential,163.263,"LINESTRING (34.8005668 32.0772299, 34.8003749 32.0767786, 34.7999803 32.0758483)",30,,1,,,,,,
1696757318,1696757319,0,228774799,True,נחלת יצחק,tertiary,91.021,"LINESTRING (34.7976406 32.0748714, 34.7967183 32.0751149)",,,,,,,,,
1696757318,1696757322,0,157459949,True,פרחי אביב,residential,207.10899999999998,"LINESTRING (34.7976406 32.0748714, 34.7980221 32.0757648, 34.7969996 32.0760511)",30,,,,,,,,
1696757319,7284338856,0,228774799,True,נחלת יצחק,tertiary,88.53,"LINESTRING (34.7967183 32.0751149, 34.7966805 32.075125, 34.7958241 32.0753594)",,,,,,,,,
1696757322,1696757324,0,396220483,True,פרי מגדים,residential,63.592,"LINESTRING (34.7969996 32.0760511, 34.7972146 32.0765932)",30,,,,,,,,
1696757322,1696757319,0,157459948,True,פרי מגדים,residential,108.191,"LINESTRING (34.7969996 32.0760511, 34.7969999 32.0758705, 34.7967183 32.0751149)",30,,,,,,,,
1696757324,977275666,0,156720025,True,עמק ברכה,tertiary,87.666,"LINESTRING (34.7972146 32.0765932, 34.7980909 32.0763282)",30,,1,,,,,,
1697461106,1366372695,0,334148463,True,לה גווארדיה,secondary,13.618,"LINESTRING (34.7919143 32.0592064, 34.7920448 32.059259)",,,1,,,,,,
1697461106,347038457,0,669652288,True,יגאל אלון,tertiary,73.874,"LINESTRING (34.7919143 32.0592064, 34.7919002 32.0588022, 34.7919458 32.0585451)",,,,,,,,,
1697461131,1234762884,0,334148459,True,שדרות המעפילים,residential,12.688,"LINESTRING (34.7893394 32.0593303, 34.7893378 32.0592162)",30,,,,,,,,
1697461131,1234736931,0,184824982,True,לה גווארדיה,secondary,174.512,"LINESTRING (34.7893394 32.0593303, 34.7882806 32.0593614, 34.7874888 32.0593872)",,,2,,,,,,
1698173556,410065921,0,"[235485347, 156720031]",True,"['עליית הנוער', 'עמק ברכה']",tertiary,167.379,"LINESTRING (34.800543 32.0755984, 34.8015622 32.075346, 34.8013346 32.074772)",30,,1,,,,,,
