u,v,key,osmid,name,highway,oneway,length,geometry,maxspeed,lanes,ref,tunnel,bridge,junction,access,width,service
6287116913,139713,0,8055792,שמעון התרסי,residential,True,253.64100000000002,"LINESTRING (34.7790355 32.0945506, 34.7791241 32.0945342, 34.7793325 32.0945021, 34.779587 32.094483, 34.77995 32.0944652, 34.7802945 32.0944735, 34.7809263 32.0945566, 34.7816964 32.0946937)",,,,,,,,,
6287116917,139718,0,492978620,ישעיהו,residential,False,87.817,"LINESTRING (34.7789655 32.0944169, 34.7796079 32.0938446)",30,,,,,,,,
6287116917,139709,0,492978620,ישעיהו,residential,False,16.845,"LINESTRING (34.7789655 32.0944169, 34.7788423 32.0945267)",30,,,,,,,,
6287116917,6287116913,0,671365106,,residential,True,16.337999999999997,"LINESTRING (34.7789655 32.0944169, 34.7789879 32.0944723, 34.7790104 32.0945171, 34.7790355 32.0945506)",,,,,,,,,
6289017263,290613957,0,121492361,התערוכה,secondary,True,42.711,"LINESTRING (34.7760533 32.0973154, 34.7761959 32.0973649, 34.7764792 32.0974467)",,,,,,,,,
6290799123,1683214078,0,27340009,התערוכה,secondary,True,19.542,"LINESTRING (34.7761163 32.0974323, 34.7759253 32.0973637)",50,,,,,,,,
6290799123,807103650,0,671787007,,unclassified,True,21.125,"LINESTRING (34.7761163 32.0974323, 34.7760592 32.0974773, 34.7760216 32.0975125, 34.7759745 32.0975777)",,,,,,,,,
6301371521,2469848174,0,384536229,שדרות נורדאו,tertiary,True,103.85600000000001,"LINESTRING (34.7735541 32.0925811, 34.7736353 32.0925742, 34.7746504 32.0924825)",,,,,,,,,
6301371523,1224771130,0,204353049,הירקון,secondary,True,18.92,"LINESTRING (34.7733058 32.0924895, 34.7733634 32.0926525)",,,,,,,,,
6301371523,6301371521,0,672892255,,secondary_link,True,27.939,"LINESTRING (34.7733058 32.0924895, 34.7733519 32.0925431, 34.7734016 32.0925772, 34.7734564 32.0925881, 34.7735541 32.0925811)",,,,,,,,,
6332026277,381453814,0,226118277,ראול ולנברג,tertiary,True,19.801000000000002,"LINESTRING (34.8392003 32.1121114, 34.8392284 32.1121561, 34.8392993 32.1122685)",,,,,,,,,
6332026277,4852355514,0,676134205,,tertiary_link,True,32.531,"LINESTRING (34.8392003 32.1121114, 34.8392997 32.112148, 34.8393205 32.1121516, 34.8393784 32.1121615, 34.8395349 32.1121543)",,,,,,,,,
6333312428,744759706,0,184554109,,primary_link,True,28.576,"LINESTRING (34.8132184 32.0447579, 34.8131578 32.0447, 34.8130687 32.0446769, 34.8129512 32.0446627)",,,,,,,,,
6333312433,2093415486,0,199179686,רוטנשטרייך,residential,False,114.463,"LINESTRING (34.8104469 32.0451043, 34.8103515 32.0456587, 34.8098009 32.0456111)",30,,,,,,,,
6337907149,6337907150,0,676822812,דב האוזנר,residential,True,11.52,"LINESTRING (34.7895506 32.110268, 34.7894444 32.1103194)",30,,,,,,,,
6337907149,354041770,0,31651199,דב האוזנר,residential,False,109.06,"LINESTRING (34.7895506 32.110268, 34.7898058 32.1102344, 34.7906948 32.1101174)",30,,,,,,,,
6337907150,354041899,0,676822812,דב האוזנר,residential,True,22.494,"LINESTRING (34.7894444 32.1103194, 34.789208 32.1103482)",30,,,,,,,,
6337907150,354053803,0,31651632,,tertiary_link,True,29.032000000000004,"LINESTRING (34.7894444 32.1103194, 34.7893436 32.110382, 34.7892466 32.1105137)",,,,,,,,,
6337907151,354041899,0,26217942,שדרות לוי אשכול,tertiary,True,8.61,"LINESTRING (34.7891924 32.1102719, 34.789208 32.1103482)",70,,,,,,,,
6337907151,6337907149,0,676822815,דב האוזנר,residential,True,33.746,"LINESTRING (34.7891924 32.1102719, 34.7893449 32.110273, 34.7895506 32.110268)",30,,,,,,,,
6337907153,985870034,0,221255983,שדרות לוי אשכול,tertiary,True,21.939,"LINESTRING (34.7890309 32.1102917, 34.7889925 32.1100971)",70,3,,,,,,,
6337907153,6337907151,0,676822815,דב האוזנר,residential,True,15.369,"LINESTRING (34.7890309 32.1102917, 34.7891924 32.1102719)",30,,,,,,,,
6351946426,381457105,0,"[33491113, 461412523]",הברזל,residential,False,275.37,"LINESTRING (34.8361603 32.1069661, 34.8353673 32.1066136, 34.835201 32.1065551, 34.8349904 32.1065176, 34.834697 32.1065311, 34.8344473 32.10655, 34.834312 32.1065631, 34.8336114 32.1066313, 34.8333662 32.1066552)",,,,,,,,,
6351946426,2987514849,0,678371822,הברזל,residential,True,350.80000000000007,"LINESTRING (34.8361603 32.1069661, 34.8366813 32.1071976, 34.8371119 32.1074148, 34.8378652 32.1078262, 34.8380186 32.10791, 34.8384259 32.1081324, 34.8387761 32.1083354, 34.8390649 32.1085027, 34.8391418 32.1085425, 34.839205 32.1085686, 34.8392726 32.1085853, 34.8393382 32.1085944)",,,,,,,,,
6362689601,540448708,0,211625564,"ד""ר ארליך",tertiary,False,115.30100000000002,"LINESTRING (34.7578438 32.0455588, 34.7576049 32.0456524, 34.7573446 32.0457309, 34.7570566 32.0458178, 34.7566927 32.045905)",,,,,,,,,
6362689601,540438328,0,"[43140376, 679499204]","['ד""ר ארליך', ""מיצקביץ'""]","['tertiary', 'residential']",True,161.492,"LINESTRING (34.7578438 32.0455588, 34.7581309 32.0453845, 34.7581575 32.0453675, 34.7581783 32.0453546, 34.7582739 32.0452974, 34.7583125 32.0452731, 34.7583181 32.0452695, 34.7584879 32.045134, 34.7591566 32.0446287)",,,,,,,,,
6380227172,6380227174,0,681314083,אדם ברוך,residential,False,23.471,"LINESTRING (34.7513668 32.0502533, 34.7512324 32.0500756)",,,,,,,,,
6380227173,6380227174,0,681314083,אדם ברוך,residential,False,36.908,"LINESTRING (34.751021 32.0497962, 34.7512324 32.0500756)",,,,,,,,,
6380227174,6380227173,0,681314083,אדם ברוך,residential,False,36.908,"LINESTRING (34.7512324 32.0500756, 34.751021 32.0497962)",,,,,,,,,
6380227174,6380227172,0,681314083,אדם ברוך,residential,False,23.471,"LINESTRING (34.7512324 32.0500756, 34.7513668 32.0502533)",,,,,,,,,
6380227174,6380227177,0,681314084,נרדי נחום,residential,False,58.935,"LINESTRING (34.7512324 32.0500756, 34.7514601 32.0499512, 34.7512974 32.0497317, 34.7513263 32.0496986)",,,,,,,,,
6380227175,1589498356,0,145552019,עבד אל ראוף אלביטאר,living_street,True,106.695,"LINESTRING (34.7514197 32.0491461, 34.7513406 32.049162, 34.7512459 32.0491839, 34.7511635 32.0492029, 34.751097 32.0491458, 34.7508527 32.048876, 34.7505863 32.0486568)",30,,,,,,,,
6380227175,6380227177,0,"[145552020, 681314085]","['3929', 'מוחמד מרזוק']",residential,False,68.488,"LINESTRING (34.7514197 32.0491461, 34.7515172 32.0494799, 34.7513263 32.0496986)",,,,,,,,,
6380227176,6380227177,0,"[720335290, 681314084]",נרדי נחום,residential,False,38.459,"LINESTRING (34.7512091 32.0493673, 34.7512785 32.0495649, 34.7513263 32.0496986)",,,,,,,,,
6380227177,6380227174,0,681314084,נרדי נחום,residential,False,58.935,"LINESTRING (34.7513263 32.0496986, 34.7512974 32.0497317, 34.7514601 32.0499512, 34.7512324 32.0500756)",,,,,,,,,
6380227177,6380227176,0,"[720335290, 681314084]",נרדי נחום,residential,False,38.459,"LINESTRING (34.7513263 32.0496986, 34.7512785 32.0495649, 34.7512091 32.0493673)",,,,,,,,,
6380227177,6380227175,0,"[145552020, 681314085]","['3929', 'מוחמד מרזוק']",residential,False,68.488,"LINESTRING (34.7513263 32.0496986, 34.7515172 32.0494799, 34.7514197 32.0491461)",,,,,,,,,
6404016155,412272507,0,30887077,ז'בוטינסקי,tertiary,True,192.208,"LINESTRING (34.7927153 32.0861794, 34.7947018 32.0857854)",,,,,,,,,
6404016155,2203627198,0,210275030,שדרות הציונות,residential,True,10.706,"LINESTRING (34.7927153 32.0861794, 34.7927429 32.0862728)",30,,,,,,,,
6404016156,6404016155,0,30887077,ז'בוטינסקי,tertiary,True,16.527,"LINESTRING (34.7925445 32.0862133, 34.7927153 32.0861794)",,,,,,,,,
6404016156,3737992936,0,683697647,הלסינקי,residential,True,24.668,"LINESTRING (34.7925445 32.0862133, 34.7925487 32.0861748, 34.7925687 32.0859924)",,,,,,,,,
6411910574,1226818,0,239173015,בן יהודה,tertiary,True,5.497,"LINESTRING (34.7732116 32.087289, 34.7732265 32.0873368)",,,,,,,,,
6411910574,2475602315,0,239790646,ארלוזורוב,tertiary,True,65.856,"LINESTRING (34.7732116 32.087289, 34.7732469 32.0872811, 34.7738876 32.0871382)",,,,,,,,,
6416170150,1225577013,0,212352367,בן צבי,secondary,True,84.496,"LINESTRING (34.7768322 32.039273, 34.7775704 32.0388419)",,3,,,,,,,
6416170153,6416170150,0,212352367,בן צבי,secondary,True,53.293,"LINESTRING (34.7763666 32.0395449, 34.7768322 32.039273)",,3,,,,,,,
6416170153,1575611198,0,684776794,,secondary_link,True,38.85,"LINESTRING (34.7763666 32.0395449, 34.7764304 32.0393988, 34.7763704 32.039212)",,,,,,,,,
6418919270,540440775,0,43140752,אנדריוס,residential,False,94.859,"LINESTRING (34.758161 32.0446416, 34.7591049 32.0443456)",,,,,,,,,
6418919271,540440776,0,43140756,רוזנבלט,residential,False,73.08,"LINESTRING (34.7579889 32.044096, 34.7587047 32.0438434)",,,,,,,,,
6418919272,540440777,0,43140830,וכטנגוב,residential,False,63.118,"LINESTRING (34.7577516 32.0436303, 34.7583817 32.0434381)",,,,,,,,,
6420373281,367608169,0,"[814648403, 693458388]","['קרליבך', '454']","['residential', 'unclassified']",False,185.447,"LINESTRING (34.7846068 32.0672814, 34.7842599 32.0669903, 34.7842127 32.0669633, 34.7841298 32.0669255, 34.784019 32.0669076, 34.7838711 32.0668998, 34.7836664 32.0669108, 34.7835708 32.0669206, 34.7835595 32.0669916, 34.7834638 32.0674083, 34.7833756 32.0675421)",,1,,,,,,,
6420376496,4230088540,0,365926613,1185,tertiary,True,189.533,"LINESTRING (34.7831964 32.0639282, 34.7826621 32.0640605, 34.7823056 32.0642047, 34.7821997 32.0642414, 34.7821006 32.0642689, 34.7819884 32.0642814, 34.7817886 32.0642883, 34.7816074 32.064288, 34.7812703 32.0642195)",,,,,,,no,,
6420376496,6420450333,0,685192226,1277,unclassified,True,10.370999999999999,"LINESTRING (34.7831964 32.0639282, 34.7832243 32.0638858, 34.7832661 32.0638585)",,,,,,,,,
6420450325,4084752266,0,167691681,המסגר,trunk,True,26.527,"LINESTRING (34.7854304 32.0636033, 34.7854156 32.0635725, 34.7853244 32.0633823)",,3,2,,,,,,
6420450325,6420376496,0,685185471,1185,tertiary,True,221.457,"LINESTRING (34.7854304 32.0636033, 34.7852985 32.0635248, 34.7852409 32.0635004, 34.7851668 32.0634764, 34.7850662 32.0634784, 34.7848996 32.0635044, 34.78459 32.0635757, 34.7831964 32.0639282)",,,,,,,,,
6420450329,2093444772,0,199341394,1277,unclassified,False,48.114,"LINESTRING (34.7831762 32.0639913, 34.7832526 32.064206, 34.7833261 32.0642946, 34.7833601 32.0643905)",,,,,,,,,
6420450329,6420376496,0,685192226,1277,unclassified,True,7.287,"LINESTRING (34.7831762 32.0639913, 34.7831864 32.0639512, 34.7831964 32.0639282)",,,,,,,,,
6420450332,2380561373,0,167691680,המסגר,trunk,True,10.376,"LINESTRING (34.7854383 32.063401, 34.7854778 32.0634881)",,,2,,,,,,
6420450333,4084752266,0,685192228,1185,tertiary,True,201.284,"LINESTRING (34.7832661 32.0638585, 34.7845172 32.0635345, 34.7848481 32.063459, 34.785253 32.0633886, 34.7853244 32.0633823)",,,,,,,,,
6420450343,4082010262,0,406084849,1275,unclassified,False,59.906,"LINESTRING (34.7828482 32.0646988, 34.7828286 32.0646495, 34.7828013 32.0646112, 34.782532 32.0642327)",,,,,,,,,
6422847033,440062849,0,685797462,יוסף לוי,residential,True,85.207,"LINESTRING (34.7626226 32.0667079, 34.7625017 32.0663009, 34.7626236 32.0662709, 34.7626841 32.0661917, 34.7627485 32.0661465, 34.7628276 32.0661156)",,,,,,,,,
6427348001,340311101,0,468552428,אשתורי הפרחי,residential,False,30.729,"LINESTRING (34.7802813 32.0905353, 34.7803383 32.0908074)",30,,,,,,,,
6427502027,6427502028,0,685797458,421,residential,False,37.969,"LINESTRING (34.7640635 32.0631335, 34.7643383 32.0629502, 34.7643801 32.0629223)",,,,,,,,,
6427502028,384675741,0,31915734,עין יעקב,residential,True,33.796,"LINESTRING (34.7643801 32.0629223, 34.7646039 32.0631598)",,,,,,,,,
6427502028,6427502027,0,685797458,421,residential,False,37.969,"LINESTRING (34.7643801 32.0629223, 34.7643383 32.0629502, 34.7640635 32.0631335)",,,,,,,,,
6427604008,1116170435,0,96290781,משה בריל,residential,False,156.42000000000002,"LINESTRING (34.803301 32.0463461, 34.8034341 32.046915, 34.8034526 32.0469906, 34.8034693 32.047056, 34.8035554 32.0477347)",30,,,,,,,,
6427604008,1116119355,0,685807496,משה בריל,residential,True,20.569,"LINESTRING (34.803301 32.0463461, 34.8032384 32.0462711, 34.803149 32.046217)",30,,,,,,,,
6427604009,2669862666,0,261364068,בירנית,residential,True,65.977,"LINESTRING (34.8045238 32.0453401, 34.8044493 32.0449795, 34.8044125 32.0448024, 34.8044027 32.0447557)",30,2,,,,,,,
6427604009,6427604011,0,685807499,טייב יצחק,residential,False,186.168,"LINESTRING (34.8045238 32.0453401, 34.8040345 32.0453398, 34.8039361 32.0453681, 34.8039259 32.0455339, 34.8032435 32.0455325, 34.8032415 32.0455936, 34.8032294 32.0459593)",,,,,,,,,
6427604011,6427604014,0,685807497,טייב יצחק,residential,True,13.82,"LINESTRING (34.8032294 32.0459593, 34.803268 32.0460051, 34.8033273 32.0460509)",,,,,,,,,
6427604011,6427604009,0,685807499,טייב יצחק,residential,False,186.16799999999998,"LINESTRING (34.8032294 32.0459593, 34.8032415 32.0455936, 34.8032435 32.0455325, 34.8039259 32.0455339, 34.8039361 32.0453681, 34.8040345 32.0453398, 34.8045238 32.0453401)",,,,,,,,,
6427604012,6427604014,0,42736076,חיים ברלב,primary,True,17.153,"LINESTRING (34.8031503 32.0460868, 34.8032379 32.046069, 34.8033273 32.0460509)",,2,461,,,,,,
6427604012,6427604011,0,314298691,טייב יצחק,residential,True,16.022,"LINESTRING (34.8031503 32.0460868, 34.8031898 32.0460265, 34.8032294 32.0459593)",,,,,,,,,
6427604013,1116119355,0,203027989,חיים ברלב,primary,True,22.253999999999998,"LINESTRING (34.8033784 32.0461696, 34.80327 32.046192, 34.803149 32.046217)",,2,461,,,,,,
6427604013,6427604008,0,685807498,משה בריל,residential,True,21.017000000000003,"LINESTRING (34.8033784 32.0461696, 34.8033325 32.0462508, 34.803301 32.0463461)",30,,,,,,,,
6427604014,2669862627,0,42736076,חיים ברלב,primary,True,124.963,"LINESTRING (34.8033273 32.0460509, 34.8046167 32.0457892)",,2,461,,,,,,
6427604034,563981534,0,44375043,אורים,residential,True,33.233000000000004,"LINESTRING (34.7910197 32.0466622, 34.7909508 32.0466746, 34.7907918 32.0466765, 34.7907464 32.0466534, 34.7907234 32.0466173, 34.7907204 32.046599)",,,,,,,,,
6432694165,340005875,0,203809482,פרישמן,tertiary,True,41.861000000000004,"LINESTRING (34.7794564 32.0794992, 34.7797887 32.0794979, 34.7799007 32.0794975)",,,,,,,,,
6433801096,334449379,0,30742222,אדם הכהן,residential,True,73.451,"LINESTRING (34.7767058 32.0841984, 34.7770828 32.0847766)",30,,,,,,,,
6438739026,2469958092,0,104049450,מנחם בגין,tertiary,True,7.243,"LINESTRING (34.7739392 32.0605727, 34.7739165 32.0605735, 34.7738624 32.0605753)",,,,,,,,,
6438739026,3678367021,0,363679127,אלנבי,tertiary,True,92.845,"LINESTRING (34.7739392 32.0605727, 34.7739428 32.0606922, 34.7737223 32.0613828)",,,,,,,,,
6438739026,282458259,0,759362486,החשמל,residential,True,175.362,"LINESTRING (34.7739392 32.0605727, 34.7740019 32.0606986, 34.7740214 32.06073, 34.7740769 32.0607804, 34.7742097 32.0608366, 34.7750012 32.0610663, 34.7750643 32.0610846, 34.7755585 32.0612339)",,,,,,,,,
6438921838,5422323182,0,686905288,,residential,True,46.108000000000004,"LINESTRING (34.7926282 32.0772414, 34.7927311 32.077177, 34.7929944 32.0770843, 34.79307 32.0770754)",,,,,,,,,
6454376352,1199976572,0,"[688370420, 32526173]","['דוד רזיאל', 'יחזקאל קויפמן']",tertiary,True,243.65499999999997,"LINESTRING (34.7597626 32.0571694, 34.7597464 32.0570108, 34.7597324 32.0568759, 34.7576829 32.0561143)",,,,,,,,,
6454784752,6945224911,0,204138350,יחזקאל קויפמן,tertiary,True,64.418,"LINESTRING (34.7599424 32.0589409, 34.7599342 32.0589096, 34.7598626 32.0585167, 34.7598497 32.0583674)",,2,,,,,,,
6454785106,580742984,0,45544959,שמעון הצדיק,residential,True,72.373,"LINESTRING (34.7594925 32.0549628, 34.7594767 32.0549364, 34.7594682 32.0549223, 34.7593738 32.0548578, 34.7588486 32.0546243)",,,,,,,,,
6454785106,2470035561,0,"[692638626, 98867819, 184547135]",שלמה,secondary,True,204.444,"LINESTRING (34.7594925 32.0549628, 34.7595279 32.0549606, 34.7596127 32.0549488, 34.759636 32.0549453, 34.7596809 32.054938, 34.7596929 32.0549362, 34.7598341 32.0549195, 34.759898 32.0549119, 34.7602414 32.0548712, 34.7603771 32.0548555, 34.7610473 32.0547722, 34.7616295 32.0546558)",,2,,,,,,,
6472964370,521990778,0,42044162,,residential,False,191.879,"LINESTRING (34.8422702 32.1107634, 34.8423512 32.1107711, 34.842392 32.1107722, 34.8424495 32.1107656, 34.8424958 32.1107481, 34.8425389 32.1107289, 34.8432634 32.1102919, 34.8433197 32.1102605, 34.8436086 32.1102748, 34.8438435 32.1102864, 34.844119 32.1103)",,,,,,,,,
6472964370,672924228,0,83117647,,residential,True,37.652,"LINESTRING (34.8422702 32.1107634, 34.8422665 32.1108154, 34.8422457 32.1108486, 34.8422151 32.1108708, 34.842169 32.1108828, 34.8421565 32.1108823, 34.842109 32.11088, 34.8420539 32.1108588, 34.8420308 32.1108454, 34.8420093 32.11083, 34.8419888 32.1108131)",,,,,,,,,
6479020099,211483838,0,"[815537019, 395028045]",מנחם בגין,primary,True,13.769,"LINESTRING (34.7969695 32.0808131, 34.7970602 32.0808662, 34.7970898 32.0808834)",,3,481,,yes,,,,
6479020099,2225885617,0,"[815537025, 815537026, 83239718]",ערבי נחל,tertiary,True,205.76100000000002,"LINESTRING (34.7969695 32.0808131, 34.7970177 32.0807678, 34.7980454 32.080019, 34.7985982 32.0795814)",,,,,yes,,,,
6479020109,3711110970,0,395028048,מנחם בגין,primary,True,14.728,"LINESTRING (34.7970012 32.0810071, 34.7968777 32.0809259)",,5,481,,,,,,
6479020109,7616640595,0,815537020,על פרשת דרכים,tertiary,True,35.948,"LINESTRING (34.7970012 32.0810071, 34.7967767 32.0812685)",,3,,,,,,,
6479028838,4755318774,0,32905540,נמיר,trunk,True,86.24000000000001,"LINESTRING (34.7941564 32.0962978, 34.794046 32.0967674, 34.793978 32.0970585)",60,,2,,,,,,
6479028838,1850576104,0,174353034,,trunk_link,True,64.941,"LINESTRING (34.7941564 32.0962978, 34.7942027 32.0963841, 34.7942141 32.096449, 34.7941999 32.0965864, 34.7941497 32.0968689)",,,,,,,,,
6483807579,1140776403,0,342727509,שלום רוזנפלד,tertiary,True,51.623,"LINESTRING (34.8007295 32.1062483, 34.800905 32.1061775, 34.8010652 32.1061294, 34.8012455 32.1060995)",,,,,,,,,
6483807580,1127659115,0,342727510,חיים לבנון,secondary,True,14.388,"LINESTRING (34.8005449 32.106196, 34.8006147 32.1063111)",,,,,,,,,
6483807580,6483807579,0,691033523,,secondary_link,True,18.722,"LINESTRING (34.8005449 32.106196, 34.8006547 32.1062445, 34.8007295 32.1062483)",,,,,,,,,
6483808527,597659059,0,46766048,"ד""ר ג'ורג וייז",residential,True,20.543,"LINESTRING (34.8035052 32.1107106, 34.8037233 32.1107127)",,,,,,,,,
6483808527,6483808528,0,691033527,,residential,True,25.375,"LINESTRING (34.8035052 32.1107106, 34.8036245 32.1106342, 34.803709 32.1105622)",,,,,,,,,
6483808528,597659059,0,99239235,"ד""ר ג'ורג וייז",residential,False,16.789,"LINESTRING (34.803709 32.1105622, 34.8037233 32.1107127)",,,,,,,,,
6483808528,598696135,0,99239235,"ד""ר ג'ורג וייז",residential,False,309.435,"LINESTRING (34.803709 32.1105622, 34.8036907 32.1103309, 34.8036737 32.1101162, 34.8036714 32.1100869, 34.80367 32.1100687, 34.803649 32.1099864, 34.8036104 32.1098349, 34.8035698 32.1097219, 34.8035103 32.1095996, 34.8031285 32.1088153, 34.8029659 32.1084951, 34.8028077 32.1081799, 34.8026817 32.1079437)",,,,,,,,,
