u,v,key,osmid,oneway,name,highway,length,geometry,bridge,width,access,tunnel,lanes,maxspeed
3914294055,3699173869,0,260255218,False,,path,31.818,"LINESTRING (34.7796645 32.0630901, 34.7799744 32.0629765)",,,,,,
3940602939,3599592471,0,96841447,False,,path,67.684,"LINESTRING (34.7853521 32.0759544, 34.7860264 32.0761643)",,,,,,
3940602939,4992413149,0,96841447,False,,path,7.605,"LINESTRING (34.7853521 32.0759544, 34.785273 32.0759408)",,,,,,
3940602941,1312216031,0,96838157,False,,path,8.695,"LINESTRING (34.7846406 32.0758601, 34.7845582 32.0758953)",,,,,,
3940602941,4031900540,0,96841447,False,,path,14.617,"LINESTRING (34.7846406 32.0758601, 34.7847956 32.0758657)",,,,,,
3940602942,1122097511,0,96841447,False,,path,23.517,"LINESTRING (34.7849203 32.0758828, 34.7851657 32.0759214)",,,,,,
3940602942,4031900540,0,96841447,False,,path,11.902,"LINESTRING (34.7849203 32.0758828, 34.7847956 32.0758657)",,,,,,
3942494262,1312216019,0,116396574,False,,path,27.127,"LINESTRING (34.7921007 32.078235, 34.7918459 32.0781214)",,,,,,
3942494262,1312216181,0,116396574,False,,path,28.531,"LINESTRING (34.7921007 32.078235, 34.7923474 32.0783838)",,,,,,
3948253131,1127873872,0,97378680,False,,path,39.521,"LINESTRING (34.8204845 32.104122, 34.8202877 32.1038081)",,,,,,
3948253131,6612951987,0,97378680,False,,path,3.737,"LINESTRING (34.8204845 32.104122, 34.8205059 32.1041503)",,,,,,
3948253132,1192431165,0,97378680,False,,path,20.705,"LINESTRING (34.8201833 32.1035851, 34.8201023 32.103412)",,,,,,
3948253132,1127873872,0,97378680,False,,path,26.675,"LINESTRING (34.8201833 32.1035851, 34.8202877 32.1038081)",,,,,,
3948253133,1192431165,0,391604077,False,,path,69.171,"LINESTRING (34.8198063 32.1028427, 34.8201023 32.103412)",,,,,,
3948253133,703361532,0,391604077,False,,path,43.333,"LINESTRING (34.8198063 32.1028427, 34.8195851 32.102501)",,,,,,
3965819949,3965819950,0,393379426,False,,path,3.444,"LINESTRING (34.7779292 32.0385325, 34.7779078 32.0385576)",,,,,,
3965819950,3965819951,0,393379426,False,,path,11.867,"LINESTRING (34.7779078 32.0385576, 34.7778153 32.03863)",,,,,,
3965819950,3965819949,0,393379426,False,,path,3.444,"LINESTRING (34.7779078 32.0385576, 34.7779292 32.0385325)",,,,,,
3965819951,3965819952,0,393379426,False,,path,6.727,"LINESTRING (34.7778153 32.03863, 34.7778565 32.0386794)",,,,,,
3965819951,3965819950,0,393379426,False,,path,11.867,"LINESTRING (34.7778153 32.03863, 34.7779078 32.0385576)",,,,,,
3965819951,3965819954,0,393379427,False,,path,5.753,"LINESTRING (34.7778153 32.03863, 34.7777618 32.0386051)",,,,,,
3965819952,2301207248,0,393379426,False,,path,19.426,"LINESTRING (34.7778565 32.0386794, 34.7779725 32.0388238)",,,,,,
3965819952,3965819951,0,393379426,False,,path,6.727,"LINESTRING (34.7778565 32.0386794, 34.7778153 32.03863)",,,,,,
3965819953,1933709141,0,393379426,False,,path,8.997,"LINESTRING (34.7780363 32.0389064, 34.7779773 32.03897)",,,,,,
3965819953,2301207248,0,393379426,False,,path,10.978,"LINESTRING (34.7780363 32.0389064, 34.7779725 32.0388238)",,,,,,
3965819954,3965819951,0,393379427,False,,path,5.753,"LINESTRING (34.7777618 32.0386051, 34.7778153 32.03863)",,,,,,
3980085923,1302716793,0,115220054,False,,path,9.811,"LINESTRING (34.797483 32.0852395, 34.7975849 32.0852213)",,,,,,
3980085923,3980085924,0,115220054,False,,path,6.238,"LINESTRING (34.797483 32.0852395, 34.7974199 32.0852225)",,,,,,
3980085924,3980085923,0,115220054,False,,path,6.238,"LINESTRING (34.7974199 32.0852225, 34.797483 32.0852395)",,,,,,
3980085924,5959400187,0,115220054,False,,path,12.675,"LINESTRING (34.7974199 32.0852225, 34.7972888 32.0852481)",,,,,,
3980085925,2990821014,0,115220026,False,,path,11.029,"LINESTRING (34.7976104 32.0854111, 34.7975527 32.0854974)",,,,,,
3980085925,1302716818,0,115220026,False,,path,3.81,"LINESTRING (34.7976104 32.0854111, 34.7976064 32.085377)",,,,,,
3980085927,3980085928,0,115220026,False,,path,7.773,"LINESTRING (34.7975353 32.0855338, 34.7975916 32.0855849)",,,,,,
3980085927,2990821014,0,115220026,False,,path,4.367,"LINESTRING (34.7975353 32.0855338, 34.7975527 32.0854974)",,,,,,
3980085928,1302716823,0,115220026,False,,path,9.853,"LINESTRING (34.7975916 32.0855849, 34.7976493 32.0856588)",,,,,,
3980085928,3980085927,0,115220026,False,,path,7.773,"LINESTRING (34.7975916 32.0855849, 34.7975353 32.0855338)",,,,,,
3980085931,5959400187,0,115220054,False,,path,56.924,"LINESTRING (34.7967 32.085363, 34.7972888 32.0852481)",,,,,,
3980085931,5171668470,0,115220054,False,,path,5.078,"LINESTRING (34.7967 32.085363, 34.7966476 32.0853737)",,,,,,
3980085933,5887422393,0,115220054,False,,path,8.595,"LINESTRING (34.7965056 32.0854052, 34.7965947 32.0853886)",,,,,,
3980085933,3980085934,0,115220054,False,,path,7.639,"LINESTRING (34.7965056 32.0854052, 34.7964257 32.0854169)",,,,,,
3980085934,3980085933,0,115220054,False,,path,7.639,"LINESTRING (34.7964257 32.0854169, 34.7965056 32.0854052)",,,,,,
3980085934,4523332806,0,115220054,False,,path,80.722,"LINESTRING (34.7964257 32.0854169, 34.7955854 32.0855588)",,,,,,
3986030254,3522689714,0,66490692,False,דוד רוטלוי,path,4.271,"LINESTRING (34.77638 32.1017412, 34.776343 32.101719)",,,,,,
3986030254,340423744,0,66490692,False,דוד רוטלוי,path,9.383,"LINESTRING (34.77638 32.1017412, 34.776323 32.1018104)",,,,,,
3986030256,361095349,0,66490681,False,דוד רוטלוי,path,7.692,"LINESTRING (34.7771988 32.0991198, 34.7771804 32.0990524)",,,,,,
3986030256,340381081,0,66490681,False,דוד רוטלוי,path,11.187,"LINESTRING (34.7771988 32.0991198, 34.7772502 32.0992105)",,,,,,
3986030957,361095349,0,66490681,False,דוד רוטלוי,path,7.92,"LINESTRING (34.7771615 32.098983, 34.7771804 32.0990524)",,,,,,
3986030957,3456705845,0,395785562,False,דוד רוטלוי,path,10.929,"LINESTRING (34.7771615 32.098983, 34.7771213 32.0988908)",,,,,,
3986030958,3986030970,0,395785562,False,דוד רוטלוי,path,32.31,"LINESTRING (34.7770225 32.0985468, 34.7769275 32.0982676)",,,,,,
3986030958,3986161463,0,395785562,False,דוד רוטלוי,path,27.054,"LINESTRING (34.7770225 32.0985468, 34.7770787 32.0987854)",,,,,,
3986030970,340382025,0,395785562,False,דוד רוטלוי,path,12.739,"LINESTRING (34.7769275 32.0982676, 34.7770243 32.0981876)",,,,,,
3986030970,3986030958,0,395785562,False,דוד רוטלוי,path,32.31,"LINESTRING (34.7769275 32.0982676, 34.7770225 32.0985468)",,,,,,
3986161463,3986030958,0,395785562,False,דוד רוטלוי,path,27.054,"LINESTRING (34.7770787 32.0987854, 34.7770225 32.0985468)",,,,,,
3986161463,3456705845,0,395785562,False,דוד רוטלוי,path,12.388,"LINESTRING (34.7770787 32.0987854, 34.7771213 32.0988908)",,,,,,
3986557770,1757673405,0,164110646,False,,path,6.132,"LINESTRING (34.8007476 32.1409861, 34.8008024 32.1409563)",,,,,,
3986557770,1757673407,0,164110646,False,,path,7.364,"LINESTRING (34.8007476 32.1409861, 34.8006818 32.1410219)",,,,,,
3992803568,3992803569,0,396468586,False,,path,6.476,"LINESTRING (34.7783434 32.0681198, 34.7782981 32.0681636)",,,,,,
3992803569,3992803572,0,396468586,False,,path,10.598,"LINESTRING (34.7782981 32.0681636, 34.7781898 32.0681893)",,,,,,
3992803569,3992803568,0,396468586,False,,path,6.476,"LINESTRING (34.7782981 32.0681636, 34.7783434 32.0681198)",,,,,,
3992803570,3992803571,0,396468586,False,,path,4.174,"LINESTRING (34.777836 32.0682733, 34.7777992 32.0682524)",,,,,,
3992803570,3992803575,0,396468586,False,,path,11.069,"LINESTRING (34.777836 32.0682733, 34.7779491 32.0682464)",,,,,,
3992803571,3992803570,0,396468586,False,,path,4.174,"LINESTRING (34.7777992 32.0682524, 34.777836 32.0682733)",,,,,,
3992803572,3992803573,0,396468586,False,,path,9.05,"LINESTRING (34.7781898 32.0681893, 34.7780971 32.0682106)",,,,,,
3992803572,3992803569,0,396468586,False,,path,10.598,"LINESTRING (34.7781898 32.0681893, 34.7782981 32.0681636)",,,,,,
3992803574,3992803575,0,396468586,False,,path,6.907,"LINESTRING (34.7780197 32.0682297, 34.7779491 32.0682464)",,,,,,
3992803574,3992803573,0,396468586,False,,path,7.596,"LINESTRING (34.7780197 32.0682297, 34.7780971 32.0682106)",,,,,,
3992803575,3992803570,0,396468586,False,,path,11.069,"LINESTRING (34.7779491 32.0682464, 34.777836 32.0682733)",,,,,,
3992803575,3992803574,0,396468586,False,,path,6.907,"LINESTRING (34.7779491 32.0682464, 34.7780197 32.0682297)",,,,,,
3999761594,3711111024,0,264142614,False,,path,3.204,"LINESTRING (34.7935526 32.0789999, 34.7935347 32.0789754)",,,,,,
3999761594,3731110789,0,264142614,False,,path,4.648,"LINESTRING (34.7935526 32.0789999, 34.7935128 32.0790246)",,,,,,
4010257617,4010257619,0,398258832,False,שדרות רוטשילד,path,31.37,"LINESTRING (34.7695725 32.0628608, 34.769243 32.0628206)",,,,,,
4010257617,7769885851,0,398258832,False,שדרות רוטשילד,path,38.465,"LINESTRING (34.7695725 32.0628608, 34.7699765 32.0629102)",,,,,,
4010257619,6984903916,0,398258832,False,שדרות רוטשילד,path,47.189,"LINESTRING (34.769243 32.0628206, 34.7687473 32.0627604)",,,,,,
4010257619,4010257617,0,398258832,False,שדרות רוטשילד,path,31.37,"LINESTRING (34.769243 32.0628206, 34.7695725 32.0628608)",,,,,,
4017282100,4017282104,0,260255219,False,,path,9.078,"LINESTRING (34.7838148 32.0594306, 34.7837296 32.0594687)",,,,,,
4017282100,4017282101,0,260255219,False,,path,9.099,"LINESTRING (34.7838148 32.0594306, 34.7839111 32.0594247)",,,,,,
4017282101,4017282100,0,260255219,False,,path,9.099,"LINESTRING (34.7839111 32.0594247, 34.7838148 32.0594306)",,,,,,
4017282101,4017282102,0,260255219,False,,path,6.279,"LINESTRING (34.7839111 32.0594247, 34.7839765 32.0594355)",,,,,,
4017282102,4017282101,0,260255219,False,,path,6.279,"LINESTRING (34.7839765 32.0594355, 34.7839111 32.0594247)",,,,,,
4017282102,2761630210,0,260255219,False,,path,13.373,"LINESTRING (34.7839765 32.0594355, 34.7841184 32.0594346)",,,,,,
4017282103,2657319044,0,260255219,False,,path,12.176,"LINESTRING (34.7836747 32.0595172, 34.783558 32.0595642)",,,,,,
4017282103,4017282104,0,260255219,False,,path,7.473,"LINESTRING (34.7836747 32.0595172, 34.7837296 32.0594687)",,,,,,
4017282104,4017282103,0,260255219,False,,path,7.473,"LINESTRING (34.7837296 32.0594687, 34.7836747 32.0595172)",,,,,,
4017282104,4017282100,0,260255219,False,,path,9.078,"LINESTRING (34.7837296 32.0594687, 34.7838148 32.0594306)",,,,,,
4031900534,1312216073,0,116396568,True,,path,13.234,"LINESTRING (34.7814852 32.0756577, 34.7814914 32.0755388)",,,,,,
4031900535,1312216127,0,264142617,False,,path,12.072,"LINESTRING (34.7820053 32.0754219, 34.7818898 32.0753749)",,,,,,
4031900535,2698056245,0,264142617,False,,path,124.221,"LINESTRING (34.7820053 32.0754219, 34.7833219 32.0754802)",,,,,,
4031900536,1995998538,0,400654157,False,שביל אבן גבירול,path,13.347,"LINESTRING (34.7818365 32.0754836, 34.781833 32.0756036)",,,,,,
4031900536,2144242653,0,400654157,False,שביל אבן גבירול,path,8.377,"LINESTRING (34.7818365 32.0754836, 34.7818645 32.0754121)",,,,,,
4031900540,3940602942,0,96841447,False,,path,11.902,"LINESTRING (34.7847956 32.0758657, 34.7849203 32.0758828)",,,,,,
4031900540,3940602941,0,96841447,False,,path,14.617,"LINESTRING (34.7847956 32.0758657, 34.7846406 32.0758601)",,,,,,
4047544611,6189286769,0,675993165,False,,path,45.396,"LINESTRING (34.7957517 32.0834745, 34.7962196 32.083377)",,,,,,
4047544611,6330716848,0,675993165,False,,path,15.28,"LINESTRING (34.7957517 32.0834745, 34.7955942 32.0835073)",,,,,,
4047544613,4047544614,0,617764519,False,,path,8.087,"LINESTRING (34.7965728 32.0834181, 34.7966358 32.0834675)",,,,,,
4047544613,4881609785,0,617764519,False,,path,13.038,"LINESTRING (34.7965728 32.0834181, 34.7964992 32.0833188)",,,,,,
4047544614,6815972998,0,617764519,False,,path,4.293,"LINESTRING (34.7966358 32.0834675, 34.7966756 32.0834863)",,,,,,
4047544614,4047544613,0,617764519,False,,path,8.087,"LINESTRING (34.7966358 32.0834675, 34.7965728 32.0834181)",,,,,,
4057414353,1699335010,0,97533043,False,,path,113.216,"LINESTRING (34.8390332 32.1073707, 34.8379468 32.106935)",,,,,,
4057414353,4057414355,0,97533043,False,,path,24.458,"LINESTRING (34.8390332 32.1073707, 34.839264 32.1074715)",,,,,,
4057414355,4057414353,0,97533043,False,,path,24.458,"LINESTRING (34.839264 32.1074715, 34.8390332 32.1073707)",,,,,,
4057414355,4057414356,0,97533043,False,,path,8.884,"LINESTRING (34.839264 32.1074715, 34.8393471 32.1075093)",,,,,,
4057414356,4057414355,0,97533043,False,,path,8.884,"LINESTRING (34.8393471 32.1075093, 34.839264 32.1074715)",,,,,,
4057414356,4057414358,0,97533043,False,,path,30.067,"LINESTRING (34.8393471 32.1075093, 34.8396239 32.107644)",,,,,,
4057414358,4057414356,0,97533043,False,,path,30.067,"LINESTRING (34.8396239 32.107644, 34.8393471 32.1075093)",,,,,,
4057414358,6879485115,0,97533043,False,,path,75.782,"LINESTRING (34.8396239 32.107644, 34.8402922 32.1080235)",,,,,,
4060733696,4196775860,0,403752803,False,עופר כהן,path,14.244,"LINESTRING (34.7696181 32.0468206, 34.7697655 32.0467923)",,,,,,
4060733763,1933709190,0,183005611,False,,path,27.614,"LINESTRING (34.772149 32.0424601, 34.7719289 32.042624)",,,,,,
4060733763,4060733767,0,183005611,False,,path,6.73,"LINESTRING (34.772149 32.0424601, 34.7722087 32.0424269)",,,,,,
4060733764,4060733767,0,183005611,False,,path,6.767,"LINESTRING (34.7722786 32.042413, 34.7722087 32.0424269)",,,,,,
4060733764,4060733766,0,183005611,False,,path,4.97,"LINESTRING (34.7722786 32.042413, 34.7723198 32.0423851)",,,,,,
4060733765,4060733766,0,183005611,False,,path,6.331,"LINESTRING (34.7723506 32.0423345, 34.7723198 32.0423851)",,,,,,
4060733765,1933709188,0,183005611,False,,path,9.491,"LINESTRING (34.7723506 32.0423345, 34.7724268 32.0422787)",,,,,,
4060733766,4060733764,0,183005611,False,,path,4.97,"LINESTRING (34.7723198 32.0423851, 34.7722786 32.042413)",,,,,,
4060733766,4060733765,0,183005611,False,,path,6.331,"LINESTRING (34.7723198 32.0423851, 34.7723506 32.0423345)",,,,,,
4060733767,4060733763,0,183005611,False,,path,6.73,"LINESTRING (34.7722087 32.0424269, 34.772149 32.0424601)",,,,,,
4060733767,4060733764,0,183005611,False,,path,6.767,"LINESTRING (34.7722087 32.0424269, 34.7722786 32.042413)",,,,,,
4067820165,416624191,0,97533043,False,,path,40.024,"LINESTRING (34.8276444 32.1066985, 34.8280647 32.1067515)",,,,,,
4067820166,4067820167,0,97533043,False,,path,40.561,"LINESTRING (34.830383 32.1065777, 34.8299562 32.1066263)",,,,,,
4067820166,416624227,0,97533043,False,,path,66.103,"LINESTRING (34.830383 32.1065777, 34.8310668 32.1064439)",,,,,,
4067820167,416624226,0,97533043,False,,path,23.145,"LINESTRING (34.8299562 32.1066263, 34.8297107 32.1066353)",,,,,,
4067820167,4067820166,0,97533043,False,,path,40.561,"LINESTRING (34.8299562 32.1066263, 34.830383 32.1065777)",,,,,,
4067820167,6157404839,0,404488162,False,,path,19.711,"LINESTRING (34.8299562 32.1066263, 34.8299848 32.1068019)",,,,,,
4067822519,358530809,0,121665910,False,,path,20.707,"LINESTRING (34.8259167 32.1063074, 34.825733 32.1062051)",,,,,,
4067822519,4067822520,0,121665910,False,,path,22.993,"LINESTRING (34.8259167 32.1063074, 34.8260898 32.1064532)",,,,,,
4067822520,4067822519,0,121665910,False,,path,22.993,"LINESTRING (34.8260898 32.1064532, 34.8259167 32.1063074)",,,,,,
4067822520,1154496598,0,121665910,False,,path,15.089,"LINESTRING (34.8260898 32.1064532, 34.8262203 32.1065319)",,,,,,
4079232696,4079232698,0,115220026,False,,path,10.048,"LINESTRING (34.7981941 32.0890646, 34.7981859 32.0891547)",,,,,,
4079232696,1302716892,0,115220026,False,,path,3.961,"LINESTRING (34.7981941 32.0890646, 34.7981598 32.089044)",,,,,,
4079232698,2990821003,0,115220026,False,,path,10.593,"LINESTRING (34.7981859 32.0891547, 34.798153 32.0892458)",,,,,,
4079232698,4079232696,0,115220026,False,,path,10.048,"LINESTRING (34.7981859 32.0891547, 34.7981941 32.0890646)",,,,,,
4079232699,4079232700,0,115220026,False,,path,6.935,"LINESTRING (34.7980748 32.0894174, 34.7980828 32.0894794)",,,,,,
4079232699,3723792719,0,115220026,False,,path,6.292,"LINESTRING (34.7980748 32.0894174, 34.7980527 32.089364)",,,,,,
4079232700,3723792718,0,115220026,False,,path,6.434,"LINESTRING (34.7980828 32.0894794, 34.7980692 32.0895361)",,,,,,
4079232700,4079232699,0,115220026,False,,path,6.935,"LINESTRING (34.7980828 32.0894794, 34.7980748 32.0894174)",,,,,,
4079232707,1302716743,0,115220040,False,,path,7.173,"LINESTRING (34.7957009 32.0871414, 34.7957347 32.0871992)",,,,,,
4079232707,1302716895,0,115220040,False,,path,11.648,"LINESTRING (34.7957009 32.0871414, 34.7957207 32.087038)",,,,,,
4086359354,1851945861,0,229934560,False,,path,16.425,"LINESTRING (34.7895699 32.0991968, 34.7895516 32.0993437)",,,,,,
4108458922,2394469935,0,231028268,False,,path,6.833,"LINESTRING (34.7780347 32.039087, 34.7779636 32.039099)",,,,,,
4108458922,2394469933,0,231028268,False,,path,6.763,"LINESTRING (34.7780347 32.039087, 34.7781059 32.0390795)",,,,,,
4135912118,4135913648,0,101482319,False,,path,10.751,"LINESTRING (34.8409431 32.1146655, 34.840981 32.1145743)",,,,,,
4135912118,1171700347,0,101482319,False,,path,13.12,"LINESTRING (34.8409431 32.1146655, 34.8408673 32.1147645)",,,,,,
4135913648,4135912118,0,101482319,False,,path,10.751,"LINESTRING (34.840981 32.1145743, 34.8409431 32.1146655)",,,,,,
4139433218,2674533292,0,412537195,False,,path,85.901,"LINESTRING (34.7811248 32.079398, 34.7802131 32.0794047)",,,,,,
4139433218,2072034601,0,412537195,False,,path,6.396,"LINESTRING (34.7811248 32.079398, 34.7811784 32.0794333)",,,,,,
4139433219,2674533302,0,261829899,False,,path,15.211,"LINESTRING (34.779985 32.0793604, 34.7799852 32.0794972)",,,,,,
4139433219,1187734222,0,505976333,False,,path,84.32,"LINESTRING (34.779985 32.0793604, 34.7799876 32.0786021)",,,,,,
4139634036,2869144861,0,282990564,False,,path,66.575,"LINESTRING (34.760128 32.0584784, 34.7600794 32.0578811)",,,,,,
4139634036,4139634037,0,282990564,False,,path,34.32,"LINESTRING (34.760128 32.0584784, 34.7601799 32.0587839)",,,,,,
4139634037,4139634036,0,282990564,False,,path,34.32,"LINESTRING (34.7601799 32.0587839, 34.760128 32.0584784)",,,,,,
4139634037,2869144867,0,282990564,False,,path,30.705,"LINESTRING (34.7601799 32.0587839, 34.7602603 32.0590515)",,,,,,
4141506012,33955844,0,188394280,False,"הטיילת ע""ש שלמה להט",path,35.87,"LINESTRING (34.7681219 32.0828739, 34.7682424 32.0831799)",,,,,,
4141506012,4141506019,0,188394280,False,"הטיילת ע""ש שלמה להט",path,18.09,"LINESTRING (34.7681219 32.0828739, 34.7680573 32.0827207)",,,,,,
4141506017,2401793407,0,188394280,False,"הטיילת ע""ש שלמה להט",path,26.745,"LINESTRING (34.7675048 32.0812245, 34.7674672 32.0814629)",,,,,,
4141506017,1990220011,0,231851851,False,"הטיילת ע""ש שלמה להט",path,8.88,"LINESTRING (34.7675048 32.0812245, 34.7675707 32.0811674)",,,,,,
4141506018,4141506019,0,188394280,False,"הטיילת ע""ש שלמה להט",path,25.809,"LINESTRING (34.7679793 32.0824982, 34.7680573 32.0827207)",,,,,,
4141506018,33955843,0,188394280,False,"הטיילת ע""ש שלמה להט",path,39.205,"LINESTRING (34.7679793 32.0824982, 34.7678046 32.0821782)",,,,,,
4141506019,4141506012,0,188394280,False,"הטיילת ע""ש שלמה להט",path,18.09,"LINESTRING (34.7680573 32.0827207, 34.7681219 32.0828739)",,,,,,
4141506019,4141506018,0,188394280,False,"הטיילת ע""ש שלמה להט",path,25.809,"LINESTRING (34.7680573 32.0827207, 34.7679793 32.0824982)",,,,,,
4141506020,4141506023,0,188394280,False,"הטיילת ע""ש שלמה להט",path,5.695,"LINESTRING (34.7687334 32.0847647, 34.7687078 32.0848111)",,,,,,
