u,v,key,osmid,name,highway,maxspeed,oneway,length,geometry,lanes,tunnel,junction,access,bridge,service
4404819681,4404819680,0,562790784,,unclassified,30,False,17.656,"LINESTRING (34.7856866 32.0756684, 34.7855056 32.0756273)",,,,private,,
4404819681,4404819679,0,562790784,,unclassified,30,False,18.249,"LINESTRING (34.7856866 32.0756684, 34.7858695 32.0757224)",,,,private,,
4414979671,1387191955,0,124705130,,unclassified,30,False,55.688,"LINESTRING (34.7872654 32.0761559, 34.7874804 32.0756894)",,,,private,,
4421914370,4198934381,0,668040073,לוחמי גליפולי,residential,30,False,31.487,"LINESTRING (34.7946723 32.0604577, 34.7946837 32.0607407)",,,,,,
4421914370,5601395130,0,668040073,לוחמי גליפולי,residential,30,False,2.103,"LINESTRING (34.7946723 32.0604577, 34.7946715 32.0604388)",,,,,,
4421914373,5601395130,0,668040073,לוחמי גליפולי,residential,30,False,30.819,"LINESTRING (34.7946603 32.0601618, 34.7946715 32.0604388)",,,,,,
4421914373,1528640620,0,668040073,לוחמי גליפולי,residential,30,False,13.896,"LINESTRING (34.7946603 32.0601618, 34.7946553 32.0600369)",,,,,,
4484352850,4497063000,0,35160177,ביילינסון,residential,30,True,17.515,"LINESTRING (34.7730301 32.0781602, 34.7730027 32.0780044)",,,,,,
4484352851,4497063001,0,35160177,ביילינסון,residential,30,True,12.438,"LINESTRING (34.7731231 32.0783689, 34.7730649 32.0782685)",,,,,,
4484352852,412405071,0,35160177,ביילינסון,residential,30,True,20.414,"LINESTRING (34.77308 32.0776305, 34.7731797 32.0774675)",,,,,,
4484352853,4484352854,0,24637620,פרוג,residential,30,True,7.848,"LINESTRING (34.7732967 32.0785524, 34.773287 32.0784823)",,,,,,
4484352854,412404793,0,24637620,פרוג,residential,30,True,4.642,"LINESTRING (34.773287 32.0784823, 34.7732651 32.0784449)",,,,,,
4484352857,412405070,0,35160220,אהרונוביץ',residential,30,True,80.359,"LINESTRING (34.7721853 32.0780491, 34.7730105 32.0778664)",,,,,,
4484352857,412404248,0,451610999,אהרונוביץ',residential,30,True,68.835,"LINESTRING (34.7721853 32.0780491, 34.771483 32.0782197)",,,,,,
4497063000,412405070,0,35160177,ביילינסון,residential,30,True,15.363,"LINESTRING (34.7730027 32.0780044, 34.7730105 32.0778664)",,,,,,
4497063001,4484352850,0,35160177,ביילינסון,residential,30,True,12.481,"LINESTRING (34.7730649 32.0782685, 34.7730301 32.0781602)",,,,,,
4497063002,4497063003,0,35169753,גליקסון,residential,30,True,13.129,"LINESTRING (34.7723108 32.0773032, 34.7722179 32.0772152)",,,,,,
4497063003,412520634,0,35169753,גליקסון,residential,30,True,12.146,"LINESTRING (34.7722179 32.0772152, 34.7721484 32.0771232)",,,,,,
4508998796,1177208882,0,35591662,עיר שמש,residential,30,False,15.959,"LINESTRING (34.8257646 32.1233571, 34.8257616 32.1235006)",,,,,,
4508998796,1187609484,0,35591662,עיר שמש,residential,30,False,25.646,"LINESTRING (34.8257646 32.1233571, 34.8257695 32.1231265)",,,,,,
4517981865,4230088535,0,365341970,מנחם בגין,residential,30,True,36.489,"LINESTRING (34.7816278 32.0645361, 34.7812981 32.064364)",,,,,,
4517981866,287238465,0,365341970,מנחם בגין,residential,30,True,3.967,"LINESTRING (34.7818493 32.0646913, 34.7818336 32.0646582)",,,,,,
4517981867,4517981866,0,365341970,מנחם בגין,residential,30,True,4.537,"LINESTRING (34.7818491 32.0647321, 34.7818493 32.0646913)",,,,,,
4520682169,4587267123,0,96861699,"ד""ר חיים גמזו",residential,30,False,15.956,"LINESTRING (34.7872639 32.0776323, 34.787326 32.0774988)",,,,,,
4520682169,6437972011,0,96861699,"ד""ר חיים גמזו",residential,30,False,16.028,"LINESTRING (34.7872639 32.0776323, 34.7872596 32.0777764)",,,,,,
4520682170,6437972011,0,96861699,"ד""ר חיים גמזו",residential,30,False,6.623,"LINESTRING (34.7872431 32.0778343, 34.7872596 32.0777764)",,,,,,
4520682170,1122404157,0,96861699,"ד""ר חיים גמזו",residential,30,False,50.238,"LINESTRING (34.7872431 32.0778343, 34.7870478 32.0782547)",,,,,,
4523330986,352937806,0,31539714,גלוסקין,residential,30,False,68.144,"LINESTRING (34.7934759 32.086178, 34.7936467 32.0867735)",,,,,,
4523330986,352937792,0,31539714,גלוסקין,residential,30,False,5.974,"LINESTRING (34.7934759 32.086178, 34.7934609 32.0861258)",,,,,,
4523330988,352937814,0,657774931,יהודה גור,footway,30,False,13.542,"LINESTRING (34.7952821 32.0864807, 34.7951413 32.0865052)",,,,,,
4523476061,345753220,0,30765276,שמואל הנגיד,residential,30,True,61.084,"LINESTRING (34.7798574 32.0834123, 34.78048 32.083259)",,,,,,
4523476061,340234058,0,456049976,שמואל הנגיד,residential,30,True,67.899,"LINESTRING (34.7798574 32.0834123, 34.7791684 32.0835914)",,,,,,
4587267123,1122404158,0,96861699,"ד""ר חיים גמזו",residential,30,False,6.512,"LINESTRING (34.787326 32.0774988, 34.7873513 32.0774443)",,,,,,
4587267123,4520682169,0,96861699,"ד""ר חיים גמזו",residential,30,False,15.956,"LINESTRING (34.787326 32.0774988, 34.7872639 32.0776323)",,,,,,
4587267139,6153617620,0,33627384,מלצ'ט,residential,30,True,29.895,"LINESTRING (34.7766461 32.0718552, 34.7765541 32.0715979)",,,,,,
4589543188,384687032,0,33631292,אידלסון,residential,30,True,68.662,"LINESTRING (34.7706843 32.0731805, 34.7700084 32.0734113)",,,,,,
4593945196,471556321,0,464258276,,living_street,30,False,19.284,"LINESTRING (34.8191627 32.1129781, 34.8193584 32.1130291)",,,,,,
4593945196,4593945197,0,464258276,,living_street,30,False,23.64,"LINESTRING (34.8191627 32.1129781, 34.8189378 32.1128837)",,,,,,
4593945197,4593945196,0,464258276,,living_street,30,False,23.64,"LINESTRING (34.8189378 32.1128837, 34.8191627 32.1129781)",,,,,,
4610183545,412519273,0,35169508,בר כוכבא,residential,30,True,25.267,"LINESTRING (34.7753884 32.0776089, 34.7754405 32.0778318)",,,,,,
4630769859,338523444,0,26149505,בזל,residential,30,True,33.651,"LINESTRING (34.7795652 32.0898921, 34.779211 32.0899313)",,,,,,
4630769861,290035378,0,685784026,אשתורי הפרחי,pedestrian,30,False,55.802,"LINESTRING (34.7802368 32.0903233, 34.7801332 32.0898292)",,,,,,
4630769861,6427348001,0,685784026,אשתורי הפרחי,pedestrian,30,False,23.943,"LINESTRING (34.7802368 32.0903233, 34.7802813 32.0905353)",,,,,,
4664862033,284915969,0,37668275,סוטין,residential,30,True,49.279,"LINESTRING (34.7848977 32.0822575, 34.7853931 32.0821153)",1,,,,,
4664862036,2673408997,0,26053176,סוטין,residential,30,True,3.645,"LINESTRING (34.7840108 32.0827909, 34.783983 32.0828137)",1,,,,,
4664862036,2673408974,0,37668276,סוטין,residential,30,False,4.076,"LINESTRING (34.7840108 32.0827909, 34.7840443 32.0827677)",,,,,,
4664862037,1759481650,0,206628045,ארלוזורוב,tertiary,30,True,39.916,"LINESTRING (34.7895899 32.0835442, 34.7900015 32.0834591)",,,,,,
4664862038,6337030573,0,206628045,ארלוזורוב,tertiary,30,True,133.384,"LINESTRING (34.7901807 32.0834214, 34.7915548 32.0831325)",,,,,,
4664862040,4664862043,0,30888919,סימטת בארי,living_street,30,True,42.542,"LINESTRING (34.7899403 32.0825963, 34.7900438 32.0829687)",,,,,,
4664862040,5832473407,0,629173642,בארי,residential,30,True,139.203,"LINESTRING (34.7899403 32.0825963, 34.7913664 32.0822689)",,,,,,
4664862041,306558978,0,26053088,נהרדעא,residential,30,True,21.779,"LINESTRING (34.7857206 32.0829473, 34.7855477 32.0830773)",,,,,,
4664862042,306558978,0,26053162,בצלאל,residential,30,True,34.285,"LINESTRING (34.7857874 32.0833093, 34.7855477 32.0830773)",1,,,,,
4664862043,6337030570,0,30888919,סימטת בארי,living_street,30,True,123.468,"LINESTRING (34.7900438 32.0829687, 34.7913145 32.0826971)",,,,,,
4665356128,1170362222,0,35556138,וולמן,residential,30,False,16.022,"LINESTRING (34.8256251 32.1143524, 34.8257928 32.1143766)",,,,,,
4665356128,1123297091,0,35556138,וולמן,residential,30,False,5.331,"LINESTRING (34.8256251 32.1143524, 34.8255688 32.1143474)",,,,,,
4688690983,4688690984,0,156716904,ביצרון,residential,30,True,6.183,"LINESTRING (34.7980472 32.0649027, 34.798027 32.0648498)",,,,,,
4688690984,1695278938,0,156716904,ביצרון,residential,30,True,6.558,"LINESTRING (34.798027 32.0648498, 34.7979703 32.0648156)",,,,,,
4704279199,4704279202,0,477015861,,living_street,30,False,35.649,"LINESTRING (34.7501159 32.0510196, 34.7504281 32.0508386)",,,,,,
4704279200,1198031707,0,477015861,,living_street,30,False,9.067,"LINESTRING (34.7506134 32.0507312, 34.7507096 32.0507308)",,,,,,
4704279200,4704279202,0,477015861,,living_street,30,False,21.157,"LINESTRING (34.7506134 32.0507312, 34.7504281 32.0508386)",,,,,,
4704279202,4704279200,0,477015861,,living_street,30,False,21.157,"LINESTRING (34.7504281 32.0508386, 34.7506134 32.0507312)",,,,,,
4704279202,4704279199,0,477015861,,living_street,30,False,35.649,"LINESTRING (34.7504281 32.0508386, 34.7501159 32.0510196)",,,,,,
4716247517,4716247518,0,692638616,יהודה מרגוזה,tertiary,30,False,12.973,"LINESTRING (34.7515958 32.0505265, 34.7514765 32.0504683)",,,,,,
4716247517,5928553628,0,692638616,יהודה מרגוזה,tertiary,30,False,98.906,"LINESTRING (34.7515958 32.0505265, 34.7525757 32.0508449)",,,,,,
4716247518,4716247517,0,692638616,יהודה מרגוזה,tertiary,30,False,12.973,"LINESTRING (34.7514765 32.0504683, 34.7515958 32.0505265)",,,,,,
4716344840,978369626,0,84089782,רבי חנינא,residential,30,True,24.128,"LINESTRING (34.7546737 32.0518002, 34.7544465 32.0517002)",,,,,,
4716344842,978369629,0,84089782,רבי חנינא,residential,30,True,32.601,"LINESTRING (34.7555958 32.0524021, 34.7554113 32.0521541)",,,,,,
4740342195,4066061782,0,35165669,נס ציונה,residential,30,True,86.056,"LINESTRING (34.7672199 32.074618, 34.7665016 32.075096)",,,,,,
4755318739,4755318740,0,482733909,1284,residential,30,True,14.769,"LINESTRING (34.783126 32.0972414, 34.7831326 32.0971087)",,,,,,
4755318740,4755318741,0,482733909,1284,residential,30,True,11.323,"LINESTRING (34.7831326 32.0971087, 34.783147 32.0970076)",,,,,,
4755318741,340382648,0,482733909,1284,residential,30,True,16.802,"LINESTRING (34.783147 32.0970076, 34.7831704 32.0968578)",,,,,,
4771131981,1104562796,0,95464340,,service,30,False,22.098,"LINESTRING (34.7948203 32.1116911, 34.7945884 32.1116609)",,,,,,
4771131981,1106901916,0,95464340,,service,30,False,26.615,"LINESTRING (34.7948203 32.1116911, 34.7950996 32.1117275)",,,,,,
4774321708,1834267841,0,172530868,,residential,30,True,2.569,"LINESTRING (34.8300413 32.116354, 34.8300524 32.1163751)",,,roundabout,,,
4774321709,4774321710,0,172530868,,residential,30,True,2.893,"LINESTRING (34.8298729 32.1164439, 34.8298605 32.1164201)",,,roundabout,,,
4774321710,1834267800,0,172530868,,residential,30,True,2.885,"LINESTRING (34.8298605 32.1164201, 34.8298573 32.1163943)",,,roundabout,,,
4776641514,2763587032,0,35555866,יצחק טבנקין,residential,30,False,9.801,"LINESTRING (34.8256602 32.1159243, 34.8257641 32.1159293)",,,,,,
4776641514,346202826,0,35555866,יצחק טבנקין,residential,30,False,7.934,"LINESTRING (34.8256602 32.1159243, 34.8255761 32.1159202)",,,,,,
4833025980,286643432,0,630031218,פינס,residential,30,False,41.805,"LINESTRING (34.76791 32.0602437, 34.7680363 32.0598833)",,,,,,
4844160239,5264242747,0,82266974,ברגסון,residential,30,False,37.628,"LINESTRING (34.7950586 32.1142803, 34.7950092 32.1139445)",,,,,,
4844160239,958076404,0,82266974,ברגסון,residential,30,False,25.414,"LINESTRING (34.7950586 32.1142803, 34.795092 32.1145071)",,,,,,
4844173475,5264208705,0,151524906,יהודה הנשיא,tertiary,30,False,41.249,"LINESTRING (34.7946678 32.115458, 34.7945986 32.1150917)",,,,,,
4844173475,958441017,0,151524906,יהודה הנשיא,tertiary,30,False,85.933,"LINESTRING (34.7946678 32.115458, 34.794812 32.1162211)",,,,,,
4849332819,343210680,0,30879402,זכריה,living_street,30,True,6.076,"LINESTRING (34.7762598 32.0965266, 34.7762866 32.0964769)",1,,,,,
4849332820,4849332819,0,30879402,זכריה,living_street,30,True,3.549,"LINESTRING (34.7762324 32.0965485, 34.7762598 32.0965266)",1,,,,,
4849336125,4849336126,0,30879402,זכריה,living_street,30,True,10.508,"LINESTRING (34.7764817 32.0960462, 34.7765328 32.0959622)",1,,,,,
4849336126,343210681,0,30879402,זכריה,living_street,30,True,11.341,"LINESTRING (34.7765328 32.0959622, 34.7765962 32.0958755)",1,,,,,
4849336127,4849336128,0,30879402,זכריה,living_street,30,True,8.88,"LINESTRING (34.7772445 32.0953541, 34.7773088 32.0952957)",1,,,,,
4849336128,340368897,0,30879402,זכריה,living_street,30,True,7.493,"LINESTRING (34.7773088 32.0952957, 34.7773405 32.0952339)",1,,,,,
4849336129,340368898,0,30879402,זכריה,living_street,30,True,7.736,"LINESTRING (34.7773848 32.0950028, 34.7773763 32.0949336)",1,,,,,
4849664926,334711446,0,30348066,טשרניחובסקי,residential,30,True,6.045,"LINESTRING (34.7716049 32.0728617, 34.77158 32.0728116)",,,,,,
4856119303,1127788258,0,86253346,סטארה,residential,30,True,36.264,"LINESTRING (34.8007638 32.1200596, 34.8003866 32.1201252)",,,,,,
4856119304,415449529,0,248740536,אליהו בית צורי,residential,30,False,119.574,"LINESTRING (34.7989196 32.1227135, 34.7976676 32.1228926)",,,,,,
4856119304,2554825139,0,248740536,אליהו בית צורי,residential,30,False,116.584,"LINESTRING (34.7989196 32.1227135, 34.8001403 32.1225389)",,,,,,
4878378370,412517417,0,35169361,פילון,residential,30,True,42.404,"LINESTRING (34.7772199 32.0824499, 34.7773335 32.0828189)",,,,,,
4892810988,4892810996,0,45668137,יוסף אשרמן,residential,30,True,14.282,"LINESTRING (34.8095491 32.0583456, 34.809406 32.0583879)",,,,,,
4892810989,581973622,0,45668137,יוסף אשרמן,residential,30,True,106.988,"LINESTRING (34.8083678 32.0576365, 34.8080545 32.0567117)",,,,,,
4892810996,581973618,0,45668137,יוסף אשרמן,residential,30,True,3.861,"LINESTRING (34.809406 32.0583879, 34.8093673 32.0583993)",,,,,,
4903346621,339475877,0,30699002,עמרם גאון,residential,30,False,6.06,"LINESTRING (34.7806229 32.0688198, 34.7805589 32.0688252)",,,,,,
4903346621,339475875,0,30699002,עמרם גאון,residential,30,False,71.737,"LINESTRING (34.7806229 32.0688198, 34.7813805 32.0687562)",,,,,,
4914577261,416634039,0,35556181,רבקה גובר,residential,30,False,23.781,"LINESTRING (34.8262978 32.1154629, 34.8260453 32.1154639)",,,,,,
4914577261,416631805,0,35556181,רבקה גובר,residential,30,False,75.269,"LINESTRING (34.8262978 32.1154629, 34.827097 32.1154597)",,,,,,
4956677362,412405984,0,35160105,דרויאנוב,residential,30,True,20.294,"LINESTRING (34.771613 32.0769011, 34.7714087 32.0769589)",,,,,,
4962693782,4962693783,0,35555612,,tertiary,30,True,3.506,"LINESTRING (34.8186874 32.113588, 34.8186511 32.113581)",,,roundabout,,,
4962693783,849307776,0,35555612,,tertiary,30,True,3.505,"LINESTRING (34.8186511 32.113581, 34.8186187 32.1135655)",,,roundabout,,,
4963314546,4963314547,0,35555612,,tertiary,30,True,3.477,"LINESTRING (34.81881 32.1135304, 34.8187883 32.1135557)",,,roundabout,,,
4963314547,4963314548,0,35555612,,tertiary,30,True,3.475,"LINESTRING (34.8187883 32.1135557, 34.818759 32.1135747)",,,roundabout,,,
4963314548,416626378,0,35555612,,tertiary,30,True,3.476,"LINESTRING (34.818759 32.1135747, 34.8187245 32.1135858)",,,roundabout,,,
4963314549,416626375,0,35555612,,tertiary,30,True,3.512,"LINESTRING (34.8185763 32.1135146, 34.8185698 32.1134835)",,,roundabout,,,
4963314550,416626377,0,35555612,,tertiary,30,True,4.074,"LINESTRING (34.8188122 32.1134343, 34.8188238 32.1134696)",,,roundabout,,,
4963529970,4963529971,0,157457574,טירת צבי,residential,30,True,6.586,"LINESTRING (34.7969198 32.077545, 34.796852 32.0775306)",,,,,,
4963529971,4963529972,0,157457574,טירת צבי,residential,30,True,12.128,"LINESTRING (34.796852 32.0775306, 34.7968058 32.0774288)",,,,,,
4963529972,4963529973,0,157457574,טירת צבי,residential,30,True,4.032,"LINESTRING (34.7968058 32.0774288, 34.7968274 32.0773975)",,,,,,
4963529973,4963529974,0,157457574,טירת צבי,residential,30,True,10.556,"LINESTRING (34.7968274 32.0773975, 34.7969337 32.0773675)",,,,,,
4963529974,4963529975,0,157457574,טירת צבי,residential,30,True,3.95,"LINESTRING (34.7969337 32.0773675, 34.7969676 32.0773884)",,,,,,
4963529975,4963529976,0,157457574,טירת צבי,residential,30,True,11.911,"LINESTRING (34.7969676 32.0773884, 34.7970153 32.0774876)",,,,,,
4963529976,4963529977,0,157457574,טירת צבי,residential,30,True,4.168,"LINESTRING (34.7970153 32.0774876, 34.7970577 32.0774983)",,,,,,
4963529977,1696731851,0,157457574,טירת צבי,residential,30,True,3.475,"LINESTRING (34.7970577 32.0774983, 34.7970228 32.0775084)",,,,,,
4963529977,1696746402,0,641561465,טירת צבי,residential,30,False,141.599,"LINESTRING (34.7970577 32.0774983, 34.7984801 32.0770872)",,,,,,
4964852068,2698696849,0,43074763,דוש (קריאל גרדוש),residential,30,True,6.099,"LINESTRING (34.7976497 32.089135, 34.7977144 32.089133)",,,,,,
4983868297,1671579965,0,154656612,שונצינו,residential,30,False,86.535,"LINESTRING (34.7881553 32.0681729, 34.787871 32.0674329)",,,,,,
4983868297,1671579972,0,154656612,שונצינו,residential,30,False,52.208,"LINESTRING (34.7881553 32.0681729, 34.788327 32.0686193)",,,,,,
4983868297,4983868298,0,509097092,,service,30,False,94.981,"LINESTRING (34.7881553 32.0681729, 34.7891409 32.0679939)",,,,,,
4983868298,1999052224,0,189260765,ראם,residential,30,True,51.368,"LINESTRING (34.7891409 32.0679939, 34.7893204 32.0684301)",,,,,,
4983868298,4983868297,0,509097092,,service,30,False,94.981,"LINESTRING (34.7891409 32.0679939, 34.7881553 32.0681729)",,,,,,
4991159427,1736099214,0,161636622,שאר ישוב,residential,30,False,15.287,"LINESTRING (34.7903323 32.0657714, 34.7902725 32.0656436)",,,,,,
4991159427,1736099212,0,161636622,שאר ישוב,residential,30,False,80.075,"LINESTRING (34.7903323 32.0657714, 34.7908326 32.0663535)",,,,,,
4991159428,1428948174,0,154656610,רבניצקי,residential,30,False,77.839,"LINESTRING (34.7897554 32.0660778, 34.7896094 32.0653888)",,,,,,
4991159428,4991159437,0,154656610,רבניצקי,residential,30,False,4.543,"LINESTRING (34.7897554 32.0660778, 34.789764 32.066118)",,,,,,
4991159437,4991159428,0,154656610,רבניצקי,residential,30,False,4.543,"LINESTRING (34.789764 32.066118, 34.7897554 32.0660778)",,,,,,
4991159437,1671579959,0,154656610,רבניצקי,residential,30,False,41.969,"LINESTRING (34.789764 32.066118, 34.7898427 32.0664895)",,,,,,
